,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Track_Popularity,Top
1201,2013,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.869,0.687,1,-6.816,1,0.263,0.0208,1.00E-06,0.114,0.668,96.006,233787,4,75,0
1202,2013,Banda El Recodo,Haciendo Historia,0.486,0.416,0,-3.647,1,0.0327,0.572,0,0.0868,0.881,167.474,210280,4,65,0
1203,2009,Gucci Mane,The State vs. Radric Davis (Deluxe),0.741,0.658,7,-7.758,1,0.0853,0.643,3.43E-06,0.307,0.746,142.057,246013,4,57,0
1204,2010,Drake,Thank Me Later,0.602,0.81,7,-4.653,1,0.286,0.0141,7.66E-06,0.324,0.275,156.325,234333,4,65,0
1205,2012,Various Artists,Gracie Productions Presents: Hip Hop Volume 1,0.524,0.635,5,-7.22,0,0.302,0.27,0,0.341,0.603,127.618,337640,4,62,0
1206,2012,Marconi Union,Weightless (Ambient Transmission Vol. 2),0.0783,0.206,2,-20.611,0,0.0337,0.864,0.838,0.179,0.0807,80.341,486840,5,62,0
1207,2009,Brooks & Dunn,#1s ... and then some,0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000311,0.138,0.437,136.128,260017,4,62,0
1208,2010,Mike Posner,31 Minutes to Takeoff,0.768,0.82,7,-4.63,0,0.0475,0.179,0,0.704,0.625,129.969,213293,4,71,0
1209,2013,Eminem,The Marshall Mathers LP2,0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,238746,4,58,0
1210,2013,Drake,Nothing Was The Same (Deluxe),0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006,270867,4,69,0
1211,2013,Rufus Wainwright,Vibrate: The Best Of (Deluxe Edition),0.271,0.16,9,-10.038,0,0.037,0.88,0,0.0979,0.402,73.11,251587,4,64,0
1212,2011,Drake,Take Care (Deluxe),0.489,0.57,1,-10.291,1,0.306,0.759,2.10E-06,0.179,0.584,185.516,272573,4,63,0
1213,2011,Robin Guthrie,Bordeaux,0.223,0.0828,2,-24.326,1,0.0563,0.99,0.828,0.0828,0.0359,129.825,293480,4,63,0
1214,2012,Rihanna,Unapologetic (Deluxe),0.561,0.707,11,-4.91,0,0.0465,0.00114,0,0.112,0.386,91.943,225147,4,63,0
1215,2010,Dr. Dog,"Shame, Shame (Deluxe Edition)",0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,234800,4,59,0
1216,2010,Eminem,Recovery,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373,4,79,0
1217,2011,Various Artists,My Pop Christmas,0.67,0.806,0,-4.823,1,0.0263,0.219,0,0.222,0.689,147.073,254253,4,61,0
1218,2009,Trey Songz,Ready (Deluxe),0.602,0.785,7,-6.129,1,0.0578,0.245,0,0.19,0.565,84.038,214480,4,60,0
1219,2012,Of Monsters and Men,My Head Is An Animal,0.395,0.896,1,-4.262,0,0.0351,0.0513,0.00396,0.14,0.35,101.867,211453,4,61,0
1220,2011,Florence + The Machine,Ceremonials (Deluxe Edition),0.519,0.808,10,-4.097,1,0.0383,0.0126,0,0.105,0.251,107.505,277720,4,63,0
1221,2010,Usher,Raymond v Raymond (Deluxe Edition),0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800,4,71,0
1222,2013,Craig Campbell,Never Regret,0.681,0.747,6,-5.731,0,0.0329,0.0571,2.12E-06,0.171,0.282,106.977,212960,4,57,0
1223,2012,Romeo Santos,Fórmula Vol. 1 (Deluxe Edition),0.764,0.739,1,-6.422,1,0.0574,0.403,0,0.0821,0.77,132.995,252253,4,67,0
1224,2011,Thunderstorm,Thunderstorm Sleep,0.0951,0.971,10,-17.101,0,0.078,0.0464,9.06E-05,0.419,0.0176,87.685,318538,4,63,0
1225,2013,Kodaline,In A Perfect World,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,305747,3,70,0
1226,2013,Drake,0 To 100 / The Catch Up,0.707,0.709,11,-3.979,0,0.34,0.763,0,0.274,0.501,89.094,275227,4,73,0
1227,2011,Joe Nichols,Greatest Hits,0.658,0.776,2,-5.651,1,0.0308,0.184,1.52E-06,0.0888,0.731,93.941,187067,4,60,0
1228,2013,Ciara,Ciara,0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,234040,4,65,0
1229,2013,Bring Me The Horizon,Sempiternal (Deluxe Edition),0.235,0.86,4,-2.842,0,0.0561,0.00272,0.0969,0.388,0.342,127.788,227296,4,63,0
1230,2011,Billy Currington,Best Of,0.483,0.625,9,-3.848,1,0.027,0.203,0,0.0484,0.366,167.975,269667,4,58,0
1231,2012,Banda Sinaloense MS de Sergio Lizárraga,Mi Razón De Ser,0.728,0.528,2,-5.767,0,0.0281,0.453,0,0.253,0.471,124.95,210493,4,70,0
1232,2013,Cody Simpson,Surfers Paradise,0.653,0.737,1,-5.446,1,0.0388,0.0181,0,0.136,0.763,99.033,168200,4,63,0
1233,2011,The Head and the Heart,The Head and the Heart,0.494,0.194,0,-8.965,1,0.0352,0.699,2.98E-05,0.0803,0.161,135.753,284000,3,68,0
1234,2012,The Wanted,The Wanted (Special Edition),0.755,0.838,7,-4.5,0,0.0687,0.0643,1.59E-05,0.118,0.473,126.877,198187,4,67,0
1235,2012,Bridgit Mendler,Hello My Name Is...,0.717,0.871,2,-3.85,1,0.0487,0.00394,8.43E-05,0.116,0.732,93.024,200947,4,66,0
1236,2013,The Wood Brothers,The Muse,0.76,0.428,9,-8.768,1,0.0347,0.357,0.000351,0.0753,0.459,108.574,243440,4,59,0
1237,2013,Chris Young,A.M.,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88E-05,0.0947,0.336,106.005,217413,4,59,0
1238,2010,Plan B,House of Pleasure,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,190560,4,62,0
1239,2010,Disturbed,The Sickness 10th Anniversary Edition,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19E-05,0.102,0.924,90.009,278707,4,71,0
1240,2013,Rufus Wainwright,Vibrate: The Best Of (Deluxe Edition),0.271,0.16,9,-10.038,0,0.037,0.88,0,0.0979,0.402,73.11,251587,4,64,0
1241,2012,P!nk,The Truth About Love,0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247907,4,63,0
1242,2012,The Beach Boys,50 Big Ones: Greatest Hits,0.683,0.637,0,-10.256,1,0.032,0.0103,0,0.245,0.931,115.577,217093,4,58,0
1243,2012,Kendrick Lamar,"good kid, m.A.A.d city",0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,4,68,0
1244,2009,Green Day,21st Century Breakdown,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,321093,4,73,0
1245,2012,Imagine Dragons,Night Visions,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,73,0
1246,2010,Mac Miller,Senior Skip Day,0.544,0.566,5,-8.661,0,0.219,0.465,0,0.169,0.723,107.905,147523,4,63,0
1247,2009,Grizzly Bear,Veckatimest,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,243160,4,68,0
1248,2013,Sevyn Streeter,"Call Me Crazy, But...",0.657,0.574,1,-9.484,0,0.0407,0.016,8.10E-05,0.172,0.211,119.992,281080,4,69,0
1249,2010,Flo Rida,Only One Flo [Part 1],0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,4,67,0
1250,2011,Various Artists,My Pop Christmas,0.67,0.806,0,-4.823,1,0.0263,0.219,0,0.222,0.689,147.073,254253,4,61,0
1251,2012,Matt Redman,Sing Like Never Before: The Essential Collection,0.459,0.561,7,-7.091,1,0.0271,0.0839,0,0.0998,0.306,144.784,256933,4,61,0
1252,2009,Twenty One Pilots,Twenty One Pilots,0.553,0.787,7,-7.827,1,0.0931,0.149,3.25E-05,0.102,0.298,139.841,286507,4,62,0
1253,2012,Kenny Chesney,Welcome To The Fishbowl,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71E-05,0.0744,0.481,176.043,248427,4,59,0
1254,2009,Florence + The Machine,Lungs (Deluxe Edition),0.524,0.803,9,-5.56,0,0.0366,0.145,0.000191,0.115,0.0827,140.003,255133,4,58,0
1255,2013,Sevyn Streeter,"Call Me Crazy, But...",0.657,0.574,1,-9.484,0,0.0407,0.016,8.10E-05,0.172,0.211,119.992,281080,4,69,0
1256,2011,Gavin DeGraw,Sweeter,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,218520,4,67,0
1257,2010,Eminem,Recovery,0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373,4,79,0
1258,2012,Adele,Skyfall (Full Length),0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,286480,4,64,0
1259,2013,Lana Del Rey,Young And Beautiful,0.307,0.425,11,-8.924,0,0.0372,0.271,3.09E-05,0.11,0.136,108.693,236053,4,75,0
1260,2009,Jay Sean,All Or Nothing,0.854,0.664,11,-4.88,1,0.085,0.0278,0,0.118,0.782,125.84,210307,4,59,0
1261,2013,MAGIC!,Rude,0.743,0.807,1,-3.78,1,0.0364,0.0435,0,0.309,0.899,144.062,224773,4,70,0
1262,2012,Frank Ocean,channel ORANGE,0.592,0.423,3,-8.184,0,0.0904,0.269,0,0.207,0.607,60.014,304760,4,66,0
1263,2010,Kanye West,My Beautiful Dark Twisted Fantasy,0.628,0.692,2,-5.64,1,0.202,0.00244,0.013,0.668,0.0964,124.791,378893,5,72,0
1264,2013,Brett Eldredge,Bring You Back,0.647,0.586,0,-6.883,1,0.0313,0.115,1.69E-06,0.121,0.165,87.994,228907,4,61,0
1265,2012,Pierce The Veil,Collide With The Sky,0.405,0.966,6,-2.234,1,0.0937,5.21E-05,0.000381,0.3,0.422,112.349,236293,4,67,0
1266,2010,Kanye West,My Beautiful Dark Twisted Fantasy,0.628,0.692,2,-5.64,1,0.202,0.00244,0.013,0.668,0.0964,124.791,378893,5,72,0
1267,2009,Sean Kingston,Tomorrow,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,239987,4,65,0
1268,2013,Drake,Nothing Was The Same (Deluxe),0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,174133,4,68,0
1269,2013,Demi Lovato,Demi,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,4,73,0
1270,2011,Rihanna,Talk That Talk,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4,66,0
1271,2009,Mariah Carey,Memoirs of an imperfect Angel,0.742,0.471,1,-5.513,1,0.0695,0.0517,0,0.862,0.384,86.467,242200,4,60,0
1272,2012,The Lumineers,The Lumineers,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,4,65,0
1273,2012,Breakbot,By Your Side,0.831,0.794,2,-3.701,0,0.0752,0.705,3.40E-05,0.0978,0.735,118.075,215787,4,67,0
1274,2012,fun.,Some Nights (Spotify Exclusive),0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5,60,0
1275,2010,Rihanna,Loud,0.764,0.673,1,-4.946,1,0.0437,0.0156,6.56E-05,0.195,0.8,127.941,243533,4,66,0
1276,2010,Billy Currington,Enjoy Yourself,0.61,0.497,1,-4.885,1,0.027,0.362,0,0.107,0.163,125.029,228493,4,59,0
1277,2009,Drake,So Far Gone,0.427,0.861,1,-4.874,1,0.376,0.219,0,0.277,0.581,161.776,257760,4,73,0
1278,2012,Family of the Year,Loma Vista,0.341,0.539,5,-5.76,1,0.0265,0.213,6.44E-05,0.109,0.267,174.564,190280,4,64,0
1279,2011,Theory of a Deadman,The Truth Is... (Special Edition),0.58,0.877,1,-4.193,0,0.0395,0.00122,0,0.322,0.614,129.968,219360,4,62,0
1280,2013,Banda El Recodo,Haciendo Historia,0.486,0.416,0,-3.647,1,0.0327,0.572,0,0.0868,0.881,167.474,210280,4,65,0
1281,2010,Usher,Raymond v Raymond (Deluxe Edition),0.781,0.745,4,-5.81,0,0.0332,0.198,1.14E-05,0.36,0.326,129.998,269493,4,67,0
1282,2013,Mipso,Dark Holler Pop,0.639,0.381,10,-9.428,1,0.0321,0.768,2.25E-06,0.214,0.489,89.897,266998,4,62,0
1283,2011,Panic! At The Disco,Vices & Virtues,0.455,0.867,9,-3.445,0,0.151,0.00428,5.01E-05,0.0998,0.29,185.977,213520,4,62,0
1284,2013,Various Artists,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),0.5,0.342,7,-9.536,1,0.175,0.536,0,0.59,0.684,77.124,110987,1,59,0
1285,2009,Thirty Seconds To Mars,This Is War,0.404,0.723,6,-5.26,1,0.0571,0.0661,1.91E-06,0.233,0.225,160.048,326983,4,64,0
1286,2013,Newsboys,Restart,0.525,0.763,2,-4.435,1,0.0353,0.0396,1.57E-05,0.237,0.167,130.002,261693,4,58,0
1287,2011,Jessie J,Who You Are (Platinum Edition),0.638,0.831,5,-3.944,1,0.182,0.0281,3.06E-06,0.277,0.685,175.038,223053,4,60,0
1288,2010,Kanye West,My Beautiful Dark Twisted Fantasy,0.541,0.803,1,-3.284,1,0.0738,0.0796,1.71E-05,0.176,0.221,142.135,299613,4,73,0
1289,2011,Dr. Dre,I Need A Doctor,0.591,0.934,3,-4.389,1,0.437,0.0996,1.81E-06,0.348,0.452,155.968,283733,4,71,0
1290,2012,Pierce The Veil,Collide With The Sky,0.473,0.932,2,-3.464,1,0.148,0.000524,0.000361,0.101,0.327,159.985,267867,4,60,0
1291,2013,J. Cole,Born Sinner,0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,241160,4,71,0
1292,2009,Phantogram,Eyelid Movies,0.646,0.758,10,-4.34,1,0.0314,0.191,0.097,0.103,0.424,91.998,249067,4,59,0
1293,2012,Jason Aldean,Night Train,0.472,0.866,2,-3.771,1,0.0413,0.044,0,0.213,0.775,163.867,187613,4,58,0
1294,2013,PARTYNEXTDOOR,PARTYNEXTDOOR,0.596,0.678,9,-5.18,1,0.0335,0.0199,0.004,0.418,0.259,117.066,99213,4,69,0
1295,2009,John Mayer,Battle Studies,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,250373,4,64,0
1296,2012,Banda Sinaloense MS de Sergio Lizárraga,Mi Razón De Ser,0.728,0.528,2,-5.767,0,0.0281,0.453,0,0.253,0.471,124.95,210493,4,70,0
1297,2010,Zac Brown Band,You Get What You Give (Deluxe),0.715,0.584,8,-8.231,1,0.0296,0.432,1.41E-06,0.095,0.61,90.987,203173,4,68,0
1298,2012,The Lumineers,The Lumineers,0.428,0.064,1,-14.42,1,0.0374,0.929,0,0.0859,0.108,142.436,307000,4,59,0
1299,2012,Justin Bieber,Believe (Deluxe Edition),0.571,0.873,0,-3.382,0,0.0997,0.0807,0,0.361,0.613,139.691,229467,4,70,0
1300,2009,McCoy Tyner,Today And Tomorrow,0.569,0.117,5,-22.741,1,0.0446,0.846,0.852,0.0978,0.101,60.483,282320,4,63,0
1301,2013,Kanye West,Yeezus,0.493,0.333,8,-10.313,1,0.0342,0.0147,5.66E-06,0.116,0.0399,106.808,326947,4,61,0
1302,2012,fun.,Some Nights (Spotify Exclusive),0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,278373,5,60,0
1303,2012,Florida Georgia Line,Here's To The Good Times,0.494,0.936,1,-2.989,1,0.0418,0.0744,0,0.148,0.582,141.939,199320,4,59,0
1304,2013,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.756,0.857,2,-4.185,1,0.336,0.0452,0,0.121,0.688,140.016,212640,4,69,0
1305,2012,Swedish House Mafia,Don't You Worry Child (feat. John Martin),0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4,76,0
1306,2010,Matisyahu,Light,0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,207573,4,58,0
1307,2010,Ludacris,Battle Of The Sexes (Deluxe),0.784,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,4,60,0
1308,2012,Miguel,Kaleidoscope Dream,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,272987,4,59,0
1309,2011,Lil Wayne,Tha Carter IV (Deluxe),0.364,0.841,8,-4.831,1,0.119,0.000402,0,0.242,0.0837,100.14,305840,5,63,0
1310,2011,Ed Sheeran,+,0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,259413,4,69,0
1311,2012,The Lumineers,The Lumineers,0.713,0.319,0,-11.099,1,0.028,0.81,5.71E-06,0.142,0.472,94.043,247933,4,56,0
1312,2011,Luke Bryan,Tailgates & Tanlines,0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973,4,63,0
1313,2013,Luke Bryan,Crash My Party,0.66,0.754,4,-2.84,0,0.051,0.0626,0,0.1,0.899,110.02,190187,4,67,0
1314,2010,Eminem,Recovery,0.668,0.886,0,-3.474,1,0.117,0.0417,0,0.459,0.503,142.002,278640,4,71,0
1315,2009,David Crowder Band,Church Music,0.217,0.466,0,-6.156,1,0.0346,0.0167,2.58E-05,0.152,0.173,149.398,318693,3,61,0
1316,2011,Drake,Take Care (Deluxe),0.629,0.515,0,-10.358,0,0.265,0.0267,1.22E-05,0.0888,0.299,121.845,277387,4,72,0
1317,2013,Drake,Nothing Was The Same (Deluxe),0.776,0.413,6,-7.438,0,0.0952,0.00415,2.68E-05,0.0724,0.287,100.003,227880,4,71,0
1318,2011,Matt Redman,"10,000 Reasons (Live)",0.458,0.486,7,-8.147,1,0.0258,0.514,0,0.574,0.363,72.484,342493,4,64,0
1319,2013,Luke Bryan,Crash My Party,0.599,0.756,8,-4.457,1,0.0363,0.0338,2.06E-05,0.174,0.282,107.995,259080,4,58,0
1320,2013,Mac Miller,Watching Movies with the Sound Off (Deluxe Edition),0.627,0.598,2,-5.483,1,0.125,0.0455,3.04E-06,0.119,0.0624,135.072,256424,4,58,0
1321,2013,Twenty One Pilots,Vessel,0.69,0.678,0,-6.52,1,0.154,0.11,0,0.246,0.409,173.995,239015,4,70,0
1322,2012,Chief Keef,Finally Rich (Deluxe),0.821,0.469,8,-7.152,1,0.0473,0.00469,0,0.141,0.321,132.002,280173,4,66,0
1323,2011,Lady Antebellum,Own The Night,0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.332,142.881,218840,4,59,0
1324,2009,Brooks & Dunn,#1s ... and then some,0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000311,0.138,0.437,136.128,260017,4,62,0
1325,2012,Machine Gun Kelly,Lace Up (Deluxe),0.801,0.682,10,-4.676,0,0.0498,0.0292,0,0.226,0.484,140.061,231373,4,60,0
1326,2013,Daft Punk,Random Access Memories,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893,4,71,0
1327,2009,LMFAO,Party Rock,0.823,0.826,1,-2.055,1,0.0514,0.0118,1.93E-06,0.205,0.187,127.996,222133,4,63,0
1328,2011,Gotye,Making Mirrors,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4,73,0
1329,2011,Banda Sinaloense MS de Sergio Lizárraga,Amor Enfermo,0.8,0.439,4,-4.885,0,0.0313,0.363,0.00127,0.112,0.808,125.933,218093,4,65,0
1330,2012,Travis Porter,From Day 1,0.905,0.782,10,-3.604,0,0.164,0.096,0,0.0623,0.798,96.055,211293,4,63,0
1331,2013,José González,Stay Alive (From The Secret Life Of Walter Mitty),0.718,0.302,6,-12.086,1,0.0372,0.736,0.163,0.0887,0.333,129.999,266907,4,68,0
1332,2013,Sevyn Streeter,"Call Me Crazy, But...",0.657,0.574,1,-9.484,0,0.0407,0.016,8.10E-05,0.172,0.211,119.992,281080,4,69,0
1333,2012,Kendrick Lamar,"good kid, m.A.A.d city",0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,4,68,0
1334,2012,Rihanna,Unapologetic (Deluxe),0.635,0.317,9,-10.166,0,0.0274,0.943,2.28E-05,0.115,0.117,111.924,240707,4,65,0
1335,2012,Carly Rae Jepsen,Kiss (Deluxe),0.778,0.585,7,-6.502,1,0.0435,0.0123,0,0.108,0.626,120.069,193400,4,67,0
1336,2010,Josh Thompson,Way Out Here,0.653,0.826,2,-5.352,1,0.0315,0.0353,0,0.193,0.669,122.055,212648,4,62,0
1337,2013,Edwin Luna y La Trakalosa de Monterrey,De Monterrey a Sinaloa,0.646,0.477,7,-5.61,0,0.0404,0.702,0,0.0885,0.941,153.91,204200,3,68,0
1338,2010,My Darkest Days,My Darkest Days,0.474,0.923,2,-3.405,1,0.0897,0.0199,0,0.0673,0.347,160.035,199013,4,64,0
1339,2009,Maxwell,BLACKsummers'night (2009),0.563,0.402,9,-10.496,1,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520,4,59,0
1340,2010,Kenny Chesney,Hemingway's Whiskey,0.691,0.454,6,-9.13,1,0.0256,0.437,0.00227,0.0783,0.35,135.839,242840,4,62,0
1341,2010,Robyn,Body Talk,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.048,278080,4,60,0
1342,2013,Twenty One Pilots,Vessel,0.684,0.858,1,-4.266,1,0.0342,0.00694,0.000167,0.0828,0.518,129.963,273336,4,67,0
1343,2012,White Noise For Baby Sleep,Sleep Sounds For Sleeping Soundly,0.083,0.353,3,-25.84,0,0.0462,0.189,0.993,0.454,0.0282,166.299,114679,1,71,0
1344,2012,ODESZA,Summer's Gone,0.71,0.578,0,-6.205,0,0.0297,0.371,0.669,0.417,0.348,96.064,131250,4,61,0
1345,2013,Katy Perry,PRISM (Deluxe),0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,215672,4,76,0
1346,2013,J. Cole,Born Sinner,0.772,0.729,2,-7.808,1,0.292,0.23,0,0.257,0.475,104.031,254453,4,62,0
1347,2011,Billy Currington,Best Of,0.72,0.714,5,-2.402,1,0.0331,0.376,0,0.136,0.455,122.488,216133,4,60,0
1348,2011,Christina Perri,lovestrong.,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.12,0.0886,74.541,246587,4,73,0
1349,2012,The Lumineers,The Lumineers,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,4,65,0
1350,2010,CeeLo Green,The Lady Killer,0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,222933,4,65,0
1351,2013,Banda Los Recoditos,El Free,0.848,0.642,11,-4.42,0,0.0435,0.598,0,0.485,0.973,121.008,163560,3,67,0
1352,2013,Eminem,The Marshall Mathers LP2,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250189,4,62,0
1353,2009,Maxwell,BLACKsummers'night (2009),0.563,0.402,9,-10.496,1,0.0668,0.252,2.07E-06,0.0886,0.2,115.561,310520,4,59,0
1354,2013,Echosmith,Talking Dreams (Deluxe Version),0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,237627,4,69,0
1355,2012,Pitbull,Global Warming: Meltdown (Deluxe Version),0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,229507,4,65,0
1356,2011,Blake Shelton,Red River Blue (Deluxe),0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29E-05,0.405,0.543,151.977,229533,4,61,0
1357,2013,Luke Bryan,Crash My Party,0.599,0.756,8,-4.457,1,0.0363,0.0338,2.06E-05,0.174,0.282,107.995,259080,4,58,0
1358,2011,Various Artists,"Live from Nowhere Near You, Vol. II",0.631,0.309,1,-9.527,1,0.0302,0.884,0.00206,0.0439,0.427,118.498,317693,4,61,0
1359,2013,T-Pain,Up Down (Do This All Day),0.763,0.53,5,-5.554,0,0.0577,0.272,0,0.16,0.469,97.033,231893,4,63,0
1360,2009,Skillet,Awake,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,178013,4,73,0
1361,2012,Calvin Harris,18 Months,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,74,0
1362,2012,DJ Drama,"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",0.44,0.785,1,-3.897,0,0.12,0.0598,0,0.216,0.224,148.057,200560,4,60,0
1363,2012,The Weeknd,Trilogy,0.465,0.403,11,-8.895,0,0.0755,0.744,0.000667,0.0777,0.0687,74.95,247227,4,68,0
1364,2013,Lorde,Pure Heroine,0.616,0.432,7,-9.546,1,0.133,0.106,0,0.132,0.302,84.778,190185,4,78,0
1365,2010,Various Artists,80s 100 Hits,0.495,0.781,4,-8.109,1,0.0413,0.254,0,0.395,0.473,119.206,248200,4,70,0
1366,2012,Banda Sinaloense MS de Sergio Lizárraga,Mi Colección,0.594,0.545,5,-3.44,1,0.0309,0.291,0.000907,0.0742,0.593,149.907,211760,4,64,0
1367,2010,Fabrizio Paterlini,Fragments Found,0.247,0.253,4,-18.922,0,0.0378,0.963,0.819,0.09,0.161,73.453,165730,3,64,0
1368,2011,Justin Bieber,Under The Mistletoe (Deluxe Edition),0.658,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.994,182947,4,78,0
1369,2011,Rise Against,Endgame,0.387,0.94,5,-4.16,0,0.0528,0.00369,0,0.0759,0.444,134.876,238573,4,67,0
1370,2010,Shontelle,No Gravity,0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.125,0.539,90.034,226533,4,70,0
1371,2012,Michael Bublé,Christmas (Deluxe Special Edition),0.517,0.702,3,-6.763,1,0.0247,0.00722,0,0.0896,0.414,83.873,198267,4,68,0
1372,2012,Taylor Swift,Red,0.629,0.465,6,-6.656,1,0.0289,0.35,3.16E-06,0.334,0.416,80.042,243933,4,59,0
1373,2009,John Mayer,Battle Studies,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,175480,4,68,0
1374,2010,Bruno Mars,Doo-Wops & Hooligans,0.691,0.824,1,-3.925,0,0.0731,0.11,0,0.353,0.685,75.516,229373,4,62,0
1375,2013,Mac Miller,Watching Movies with the Sound Off (Deluxe Edition),0.624,0.661,1,-5.04,1,0.346,0.152,0,0.634,0.596,188.256,175672,4,59,0
1376,2012,Various Artists,The Hunger Games: Songs From District 12 And Beyond,0.472,0.3,7,-10.807,1,0.028,0.883,1.04E-05,0.0698,0.289,144.317,240067,4,63,0
1377,2011,Ed Sheeran,+,0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,258373,4,76,0
1378,2011,Gotye,Making Mirrors,0.857,0.517,0,-6.972,1,0.0384,0.565,0.000195,0.102,0.754,129.063,244973,4,73,0
1379,2009,Hannah Montana,Hannah Montana 3,0.602,0.894,4,-3.975,1,0.032,0.00154,0,0.433,0.643,125.988,180800,4,63,0
1380,2009,Various Artists,Hannah Montana The Movie,0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,236067,4,68,0
1381,2011,Shlohmo,Bad Vibes,0.356,0.469,6,-8.403,0,0.12,0.361,0.882,0.396,0.231,85.228,302211,4,62,0
1382,2009,Various Artists,The Princess and the Frog,0.512,0.499,0,-6.485,1,0.0519,0.809,2.22E-05,0.284,0.51,78.907,144427,4,62,0
