	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time Signature
1391	2016	Panic! At The Disco	Death Of A Bachelor	0.462	0.538	0	-5.527	1	0.059	0.0137	0.0	0.429	0.405	139.256	203507	4
1392	2018	MK	Back & Forth	0.684	0.816	10	-5.211	0	0.0322	0.0181	0.0	0.0222	0.702	121.993	196215	4
1393	2007	MGMT	Oracular Spectacular	0.451	0.931	9	-3.871	1	0.0719	0.00076	0.0049	0.361	0.172	122.961	302840	4
1394	2013	Miley Cyrus	Bangerz (Deluxe Version)	0.613	0.622	1	-5.794	0	0.0334	0.00882	0.0	0.37	0.484	80.003	231240	4
1395	2016	Yung Gravy	Mr. Clean - EP	0.717	0.76	9	-4.892	1	0.164	0.786	0.000188	0.107	0.669	106.32	210861	4
1396	2014	J. Cole	2014 Forest Hills Drive	0.559	0.556	6	-7.844	1	0.531	0.553	0.0	0.251	0.362	189.861	269787	4
1397	2018	BLACKPINK	SQUARE UP	0.671	0.859	4	-3.922	0	0.0833	0.0323	0.0	0.267	0.389	139.931	209355	4
1398	2011	Kelly Rowland	Motivation	0.721	0.668	9	-5.561	0	0.0505	0.176	0.000104	0.0732	0.271	140.919	231173	4
1399	2017	Imagine Dragons	Evolve	0.639	0.641	2	-7.423	1	0.0609	0.0066	9.91e-06	0.185	0.0725	120.927	190120	4
1400	2016	Kanye West	The Life Of Pablo	0.596	0.393	8	-8.714	1	0.383	0.637	0.0	0.539	0.36	107.425	320680	4
1401	2016	Russ	Losin Control	0.759	0.245	6	-6.545	1	0.138	0.515	0.000154	0.102	0.209	96.992	237507	4
1402	2014	Jacquees	19 - EP	0.725	0.552	11	-7.369	0	0.0475	0.15	0.0	0.214	0.582	111.996	291500	4
1403	2018	Kendrick Lamar	Black Panther The Album Music From And Inspired By	0.698	0.633	8	-4.946	1	0.0597	0.0605	0.000194	0.0926	0.552	96.924	232187	4
1404	2017	XXXTENTACION	17	0.746	0.251	11	-16.169	0	0.259	0.782	0.00203	0.106	0.18	139.999	120027	4
1405	2017	Rex Orange County	Loving Is Easy	0.756	0.609	3	-7.927	1	0.0544	0.217	0.00474	0.096	0.537	117.023	155720	4
1406	2018	Bazzi	COSMIC	0.676	0.67	8	-6.584	1	0.0374	0.353	0.0	0.103	0.54	113.01	148260	4
1407	2018	$uicideBoy$	I Want To Die In New Orleans	0.736	0.495	6	-8.642	1	0.0443	0.0087	0.299	0.208	0.678	120.993	146477	4
1408	2015	The Weeknd	Beauty Behind The Madness	0.58	0.565	0	-7.065	0	0.0488	0.0671	0.0	0.135	0.138	112.986	242253	4
1409	2018	Camila Cabello	Camila	0.545	0.458	5	-4.6	0	0.0279	0.367	0.0	0.118	0.164	79.943	236360	4
1410	2018	Selena Gomez	13 Reasons Why (Season 2)	0.424	0.437	2	-8.588	1	0.0355	0.962	0.336	0.664	0.131	174.127	208173	3
1411	2018	ILLENIUM	Take You Down	0.285	0.694	11	-3.358	1	0.0482	0.511	0.000128	0.374	0.163	170.124	221294	4
1412	2018	Denzel Curry	TA13OO	0.794	0.448	10	-4.771	0	0.0539	0.591	0.0	0.109	0.588	120.055	231333	4
1413	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.602	0.762	2	-6.149	0	0.0347	0.0498	0.00819	0.121	0.112	92.02	159987	4
1414	2018	Kane Brown	Experiment	0.649	0.595	6	-6.214	0	0.0325	0.164	0.0	0.112	0.686	77.996	191787	4
1415	2017	Darius Rucker	When Was The Last Time	0.547	0.804	6	-5.268	1	0.0361	0.00738	0.0	0.0308	0.666	142.016	197053	4
1416	2011	Drake	Take Care (Deluxe)	0.492	0.26	9	-17.341	0	0.0921	0.646	0.00178	0.0705	0.312	111.519	347227	5
1417	2012	fun.	Some Nights (Spotify Exclusive)	0.378	0.638	10	-5.576	1	0.075	0.02	7.66e-05	0.0849	0.735	184.086	250627	4
1418	2002	Nelly	Nellyville	0.965	0.736	9	-5.005	0	0.144	0.218	0.0	0.0595	0.921	107.07	228227	4
1419	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.815	0.754	1	-3.808	1	0.255	0.112	0.0	0.23	0.321	150.071	200493	4
1420	2018	Lil Wayne	Tha Carter V	0.651	0.719	0	-3.924	1	0.301	0.227	0.0	0.109	0.402	116.77	207187	4
1421	2018	Ski Mask The Slump God	You Will Regret (Reloaded)	0.802	0.59	6	-8.81	1	0.273	0.109	0.0	0.429	0.747	117.007	210387	4
1422	2015	Billy Currington	Summer Forever	0.503	0.824	3	-4.039	1	0.0524	0.083	0.0	0.21	0.448	161.981	184506	4
1423	2018	Little Mix	LM5 (Deluxe)	0.754	0.854	5	-3.449	0	0.0608	0.177	0.0	0.0808	0.8	75.002	229720	4
1424	2016	Tomppabeats	Harbor	0.742	0.384	10	-8.533	1	0.043	0.872	0.00305	0.132	0.354	69.006	91505	3
1425	2018	Camila Cabello	Camila	0.65	0.758	2	-4.02	1	0.116	0.166	0.0	0.0889	0.663	94.9	177160	4
1426	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.719	0.501	8	-8.84	0	0.239	0.257	0.0	0.189	0.419	136.025	226320	4
1427	2018	Jason Derulo	Goodbye (feat. Nicki Minaj & Willy William)	0.643	0.904	0	-3.694	1	0.0739	0.0776	0.0	0.189	0.481	103.028	195419	4
1428	2017	Aminé	Good For You	0.941	0.335	5	-10.179	0	0.505	0.17	0.0	0.262	0.707	120.041	209640	4
1429	2016	Travis Scott	Birds In The Trap Sing McKnight	0.711	0.739	7	-3.804	0	0.129	0.114	0.0	0.226	0.43	136.919	252256	4
1430	2018	Jimmy Humilde	Jimmy Humilde Presenta Lo Mejor De Las Calles Vol.3	0.748	0.739	7	-1.972	1	0.0381	0.461	4.7e-06	0.0834	0.962	115.966	228853	1
1431	2017	Various Artists	Rain Sounds	0.196	0.501	10	-22.68	1	0.0956	0.135	0.995	0.727	0.0169	83.557	158655	4
1432	2018	Kane Brown	Experiment	0.709	0.392	4	-8.186	1	0.0271	0.687	0.0	0.112	0.347	106.992	186347	4
1433	2018	Lil Peep	Come Over When You're Sober, Pt. 2	0.607	0.45	0	-8.507	1	0.0338	0.0663	1.12e-05	0.107	0.121	105.992	244907	4
1434	2018	Uncle Murda	Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)	0.611	0.929	7	-3.265	1	0.484	0.0712	0.0	0.0379	0.587	78.072	190514	4
1435	2018	Why Don't We	Trust Fund Baby	0.624	0.785	8	-3.337	1	0.0498	0.0629	0.0	0.135	0.593	163.929	184460	4
1436	2014	Avicii	The Days / Nights	0.527	0.835	6	-5.298	1	0.0433	0.0166	0.0	0.249	0.654	125.983	176658	4
1437	2017	Frank Ocean	Provider	0.654	0.325	2	-11.925	1	0.282	0.74	2.14e-05	0.152	0.39	139.886	243238	4
1438	2018	Luke Combs	This One's for You Too (Deluxe Edition)	0.533	0.907	11	-3.793	1	0.0406	0.0292	0.0	0.386	0.7	150.99	183160	4
1439	2018	Queen	Bohemian Rhapsody (The Original Soundtrack)	0.215	0.87	2	-10.92	1	0.351	0.881	0.112	0.976	0.462	144.877	41455	3
1440	2018	Kane Brown	Experiment	0.709	0.392	4	-8.186	1	0.0271	0.687	0.0	0.112	0.347	106.992	186347	4
1441	2017	Kap G	Mood	0.846	0.651	7	-5.481	0	0.128	0.634	0.0	0.125	0.581	140.048	223921	4
1442	2014	G-Eazy	These Things Happen	0.671	0.672	4	-9.188	0	0.12	0.103	3.98e-05	0.074	0.186	117.96	240680	4
1443	2018	6ix9ine	Day69: Graduation Day	0.764	0.711	4	-3.818	0	0.288	0.175	0.0	0.105	0.774	90.076	112667	4
1444	2014	Hozier	Hozier (Bonus Tracks Version)	0.399	0.673	0	-5.506	1	0.0509	0.584	2.44e-05	0.118	0.285	142.255	283467	5
1445	2018	Michael Bublé	love (Deluxe Edition)	0.224	0.3	2	-7.095	1	0.0334	0.804	0.00102	0.339	0.213	129.544	185601	4
1446	2013	Rainbow Kitten Surprise	Seven + Mary	0.679	0.63	2	-6.83	1	0.158	0.758	7.06e-05	0.111	0.558	123.082	188280	4
1447	2018	Kendrick Lamar	Black Panther The Album Music From And Inspired By	0.727	0.72	11	-5.856	0	0.0488	0.0626	1.21e-06	0.176	0.589	140.08	238893	4
1448	2018	Tee Grizzley	Still My Moment	0.594	0.827	8	-4.463	1	0.292	0.174	0.0	0.23	0.83	144.701	185379	4
1449	2018	Bazzi	COSMIC	0.745	0.561	9	-5.513	0	0.072	0.465	1.12e-06	0.0338	0.902	195.918	167553	4
1450	2018	John Gurney	Home With Her	0.731	0.614	7	-7.525	0	0.0628	0.137	1.3e-05	0.151	0.508	80.025	179231	4
1451	2018	XXXTENTACION	?	0.669	0.308	11	-10.068	1	0.029	0.883	0.0	0.0984	0.52	64.934	121887	4
1452	2018	Post Malone	beerbongs & bentleys	0.61	0.554	0	-5.501	1	0.137	0.0379	3.84e-05	0.166	0.244	159.85	221787	4
1453	2011	Drake	Take Care (Deluxe)	0.397	0.172	6	-15.698	0	0.0445	0.841	6.78e-05	0.108	0.123	101.275	265120	4
1454	2018	Kane Brown	Experiment	0.487	0.683	10	-5.827	0	0.0319	0.0322	0.0	0.0828	0.44	145.968	191427	4
1455	2015	Los Plebes del Rancho de Ariel Camacho	DEL Negociante	0.695	0.719	7	-3.277	0	0.0287	0.16	0.0	0.0998	0.756	104.847	208373	3
1456	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.874	0.699	1	-3.455	1	0.352	0.0563	0.0	0.0956	0.665	77.502	172138	4
1457	2017	Big Sean	Double Or Nothing (& Metro Boomin)	0.656	0.564	1	-8.925	0	0.0883	0.0167	1.39e-06	0.165	0.25	150.014	268947	4
1458	2010	CeeLo Green	The Lady Killer	0.69	0.834	0	-5.79	1	0.0566	0.129	0.0	0.136	0.738	127.43	222933	4
1459	2008	John Mayer	Where the Light Is: John Mayer Live In Los Angeles	0.315	0.296	5	-13.262	1	0.0317	0.771	0.0	0.702	0.436	172.638	263573	4
1460	2018	KYLE	Light of Mine	0.689	0.584	1	-5.768	0	0.119	0.339	0.0	0.297	0.676	156.572	191680	4
1461	2018	Ariana Grande	Sweetener	0.336	0.231	1	-6.217	1	0.0497	0.942	0.0	0.188	0.429	168.685	37640	5
1462	2018	Steve Aoki	Waste It On Me (feat. BTS)	0.669	0.684	7	-4.595	1	0.0585	0.252	0.0	0.72	0.466	96.097	192537	4
1463	2015	Blackbear	Dead	0.769	0.323	3	-12.887	0	0.0524	0.678	0.0	0.116	0.574	94.977	169500	4
1464	2018	Manuel Turizo	Culpables	0.573	0.31	3	-11.134	1	0.296	0.94	5.65e-06	0.198	0.764	177.601	233930	4
1465	2017	Lil Pump	Lil Pump	0.936	0.523	5	-6.71	1	0.0597	0.239	0.0	0.117	0.699	119.889	124056	4
1466	2018	YoungBoy Never Broke Again	Decided	0.691	0.8	4	-5.867	0	0.379	0.266	0.0	0.155	0.622	159.893	144080	4
1467	2012	The Weeknd	Trilogy	0.652	0.549	6	-7.555	0	0.039	0.317	0.0	0.104	0.186	120.073	312427	4
1468	2018	Mac Miller	Swimming	0.52	0.538	1	-8.109	1	0.206	0.367	0.00187	0.119	0.177	141.894	345133	4
1469	2017	Thomas Rhett	Life Changes	0.607	0.841	9	-3.772	0	0.0371	0.000899	0.0	0.34	0.505	104.978	223627	4
1470	2013	Phillip Phillips	The World From The Side Of The Moon (Deluxe)	0.607	0.816	0	-6.02	1	0.0306	0.023	1.16e-05	0.136	0.355	121.029	210173	4
1471	2010	B.o.B	B.o.B Presents: The Adventures of Bobby Ray	0.66	0.867	6	-4.285	0	0.116	0.11	0.0	0.0368	0.377	93.033	180480	4
1472	2018	Pacho El Antifeka	Como Soy	0.825	0.752	9	-6.826	0	0.0537	0.0732	0.0	0.106	0.391	113.95	312233	4
1473	2007	Chris Brown	Forever	0.672	0.819	11	-4.457	1	0.0463	0.0371	0.000184	0.203	0.446	120.013	278036	4
1474	2016	Post Malone	Stoney (Deluxe)	0.63	0.804	6	-4.183	1	0.0363	0.215	0.0	0.253	0.492	123.146	220293	4
1475	2017	NAV	NAV	0.748	0.723	0	-6.213	1	0.347	0.105	0.0	0.0949	0.35	154.966	179773	4
1476	2016	Kevin Gates	Islah (Deluxe)	0.895	0.681	7	-5.267	0	0.358	0.157	0.0	0.189	0.554	121.918	240000	4
1477	2014	Hozier	Hozier (Bonus Tracks Version)	0.399	0.673	0	-5.506	1	0.0509	0.584	2.44e-05	0.118	0.285	142.255	283467	5
1478	2018	Olivia O'Brien	RIP (feat. G-Eazy & Drew Love)	0.728	0.646	5	-4.387	0	0.0463	0.422	0.0	0.0899	0.46	103.983	200773	4
1479	2014	Chris Brown	X (Deluxe Version)	0.709	0.638	1	-4.3	1	0.0405	0.0649	0.0	0.0969	0.468	141.994	244133	4
1480	2017	2 Chainz	Pretty Girls Like Trap Music	0.796	0.5	1	-7.21	1	0.425	0.118	0.0	0.155	0.227	75.012	255560	4
1481	2015	Billy Currington	Summer Forever	0.503	0.824	3	-4.039	1	0.0524	0.083	0.0	0.21	0.448	161.981	184506	4
1482	2018	Jaden Smith	GOKU	0.471	0.887	1	-2.445	1	0.274	0.195	0.0	0.116	0.268	139.999	192880	5
1483	2018	Troye Sivan	Bloom	0.612	0.694	2	-7.363	1	0.0514	0.579	0.0	0.0914	0.564	103.031	208967	4
1484	2010	Disturbed	The Sickness 10th Anniversary Edition	0.649	0.896	10	-2.704	0	0.056	0.000319	1.19e-05	0.102	0.924	90.009	278707	4
1485	2008	Shaggy	The Boombastic Collection - Best of Shaggy	0.852	0.604	0	-4.569	1	0.0642	0.0503	0.0	0.327	0.667	94.762	227547	4
1486	2012	Various Artists	Dr. Seuss' How The Grinch Stole Christmas!	0.517	0.484	2	-10.93	0	0.318	0.952	0.0075	0.129	0.42	141.914	315707	3
1487	2018	FISHER	Losing It	0.76	0.964	2	-5.844	1	0.0576	0.00182	0.7	0.0974	0.641	125.0	248036	4
1488	2017	XXXTENTACION	17	0.57	0.285	9	-14.125	0	0.0381	0.737	0.0133	0.108	0.0973	83.485	99707	4
1489	2018	Jaden Smith	GOKU	0.471	0.887	1	-2.445	1	0.274	0.195	0.0	0.116	0.268	139.999	192880	5
1490	2016	Swell	Theres Still Us - EP	0.942	0.531	6	-9.911	0	0.179	0.0819	0.000207	0.0317	0.71	134.953	157333	4
1491	2011	Beyoncé	4	0.652	0.748	0	-5.242	1	0.0887	0.0849	0.0	0.604	0.652	94.1	267413	4
1492	2013	Tim McGraw	Two Lanes Of Freedom	0.47	0.79	2	-5.352	1	0.039	0.0216	0.0	0.0863	0.495	158.061	276880	4
1493	2018	BTS	Love Yourself 結 'Answer'	0.707	0.791	5	-4.481	0	0.035	0.181	0.0	0.102	0.678	106.985	246334	4
1494	2018	Rich Brian	Amen	0.836	0.686	1	-4.673	1	0.0413	0.14	0.00231	0.0681	0.632	110.029	222259	4
1495	2018	Tim McGraw	Neon Church	0.471	0.791	0	-4.817	1	0.0506	0.0836	0.0	0.0868	0.355	128.007	213399	4
1496	2017	Khalid	American Teen	0.441	0.219	8	-14.586	1	0.0419	0.935	0.0	0.115	0.244	94.021	199120	4
1497	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.728	0.709	8	-5.328	1	0.278	0.299	0.0	0.31	0.656	85.985	201628	4
1498	2006	Fergie	The Dutchess	0.712	0.647	7	-4.277	1	0.0336	0.239	0.0	0.0955	0.292	113.116	268120	4
1499	2016	The Chainsmokers	Closer	0.748	0.524	8	-5.599	1	0.0338	0.414	0.0	0.111	0.661	95.01	244960	4
1500	2017	Lee Brice	Lee Brice	0.655	0.56	9	-6.857	1	0.0486	0.749	0.0	0.115	0.599	140.975	198440	4
1501	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.265	0.827	7	-4.661	1	0.104	0.0434	0.0	0.117	0.131	82.032	224053	4
1502	2018	Aminé	REEL IT IN	0.77	0.39	10	-9.143	0	0.0947	0.0588	0.0	0.16	0.386	128.987	166960	4
1503	2015	Jeremih	Late Nights: The Album	0.802	0.412	5	-5.963	0	0.0478	0.124	0.0	0.103	0.394	89.546	245520	4
1504	2018	2 Chainz	Hot Wings Are A Girl’s Best Friend	0.902	0.646	9	-5.218	1	0.345	0.157	1.02e-05	0.088	0.416	139.989	195587	4
1505	2016	Skrillex	Purple Lamborghini (with Rick Ross)	0.457	0.899	10	-2.591	0	0.132	0.0019	0.0	0.831	0.298	147.268	215510	4
1506	2018	Travis Scott	ASTROWORLD	0.46	0.686	0	-5.948	0	0.0367	0.00146	0.0	0.375	0.252	148.054	145588	4
1507	2016	NF	Therapy Session	0.694	0.732	1	-6.816	1	0.141	0.223	0.0	0.0908	0.304	109.983	277293	4
1508	2015	Donnie Trumpet & The Social Experiment	Surf	0.511	0.596	0	-6.56	1	0.224	0.53	0.0	0.0798	0.554	158.063	226014	4
1509	2008	Vampire Weekend	Vampire Weekend	0.548	0.816	2	-4.478	1	0.0499	0.0104	0.0543	0.152	0.857	174.993	137760	4
1510	2018	Meek Mill	Legends Of The Summer	0.763	0.441	0	-8.211	1	0.256	0.0581	0.0	0.0458	0.538	86.093	234589	4
1511	2018	Tory Lanez	LoVE me NOw	0.71	0.814	10	-4.575	1	0.0561	0.162	0.0	0.16	0.714	155.02	230440	4
1512	2017	XXXTENTACION	17	0.872	0.391	0	-9.144	0	0.242	0.469	4.13e-06	0.297	0.437	134.021	119133	4
1513	2018	DJ Snake	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	0.841	0.798	1	-4.206	0	0.229	0.153	3.33e-06	0.0618	0.591	95.948	212500	4
1514	2017	Kap G	Mood	0.846	0.651	7	-5.481	0	0.128	0.634	0.0	0.125	0.581	140.048	223921	4
1515	2017	Billie Eilish	Ocean Eyes (The Remixes)	0.655	0.438	4	-9.891	0	0.0455	0.119	1.35e-05	0.0893	0.122	144.987	195307	4
1516	2013	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	0.606	0.924	11	-4.531	0	0.0349	0.00216	3.3e-06	0.24	0.965	144.998	206840	4
1517	2009	Kid Cudi	Man On The Moon: The End Of Day	0.524	0.76	7	-6.577	1	0.0935	0.475	2.18e-05	0.395	0.493	86.483	235627	4
1518	2018	Billie Eilish	when the party's over	0.498	0.104	1	-14.08	0	0.0621	0.979	7.86e-05	0.0895	0.205	124.001	199931	3
1519	2017	Thunderstorm Sound Bank	Thunder & Rain Relaxation	0.145	0.275	1	-20.182	1	0.0636	0.000325	0.985	0.418	0.0326	105.263	191781	5
1520	2018	KIDS SEE GHOSTS	KIDS SEE GHOSTS	0.58	0.469	0	-5.946	0	0.104	0.126	7.32e-05	0.099	0.369	110.573	165053	4
1521	2010	Two Door Cinema Club	Tourist History	0.556	0.763	6	-3.952	0	0.0413	0.000728	6.79e-06	0.071	0.814	138.986	191400	4
1522	2013	Cage The Elephant	Melophobia	0.44	0.777	1	-1.786	0	0.0327	0.0265	1.01e-06	0.151	0.306	148.027	229347	4
1523	2018	Kane Brown	Experiment	0.574	0.872	8	-5.733	1	0.0721	0.0628	0.000593	0.104	0.535	105.045	182040	4
1524	2017	Luis Fonsi	Despacito Feat. Justin Bieber (Remix)	0.653	0.816	2	-4.353	1	0.167	0.228	0.0	0.0967	0.816	178.086	228827	4
1525	2018	Takeoff	The Last Rocket	0.917	0.598	1	-7.363	1	0.211	0.561	0.0	0.123	0.757	140.055	197079	4
1526	2018	SahBabii	Outstanding (feat. 21 Savage)	0.795	0.59	11	-6.186	0	0.169	0.341	7e-05	0.097	0.354	151.059	157664	4
1527	2017	XXXTENTACION	Members Only, Vol. 3	0.914	0.515	1	-9.934	1	0.356	0.0031	0.0	0.105	0.215	150.016	162214	4
1528	2018	Rodney Atkins	Caught Up In The Country	0.564	0.904	7	-3.808	1	0.0582	0.00719	0.0	0.528	0.637	124.102	160991	4
1529	2017	Cheat Codes	No Promises (feat. Demi Lovato)	0.739	0.619	10	-6.669	1	0.162	0.0572	0.0	0.105	0.58	112.961	222787	4
1530	2018	The Weeknd	My Dear Melancholy,	0.466	0.672	8	-5.777	0	0.068	0.622	0.00108	0.147	0.108	91.673	221107	4
1531	2018	Tee Grizzley	Still My Moment	0.826	0.657	2	-8.277	1	0.274	0.312	2.22e-06	0.0373	0.334	99.985	182491	4
1532	2015	Twenty One Pilots	Blurryface	0.423	0.797	0	-4.659	1	0.124	0.177	0.0	0.137	0.592	82.617	297760	4
1533	2018	Demi Lovato	Sober	0.397	0.303	1	-10.413	1	0.11	0.798	4.16e-06	0.0824	0.17	170.22	197893	3
1534	2017	21 Savage	Issa Album	0.839	0.437	5	-11.344	0	0.285	0.0438	2.75e-06	0.131	0.464	82.008	271307	4
1535	2018	Luke Combs	This One's for You Too (Deluxe Edition)	0.552	0.402	11	-7.431	1	0.0262	0.676	0.0	0.0928	0.382	103.313	193200	4
1536	2010	Eminem	Recovery	0.522	0.932	11	-2.87	1	0.255	0.119	0.0	0.177	0.33	129.473	299507	4
1537	2009	Phoenix	Wolfgang Amadeus Phoenix	0.604	0.825	0	-5.373	1	0.0429	0.0564	5.8e-05	0.192	0.707	144.085	193107	4
1538	2018	Mitchell Tenpenny	Mitchell Tenpenny - EP	0.386	0.799	2	-3.789	1	0.0555	0.201	0.0	0.103	0.391	86.333	213024	4
1539	2015	Amber Run	5AM (Deluxe)	0.389	0.302	7	-12.485	0	0.0438	0.862	0.00567	0.104	0.234	124.956	273000	4
1540	2018	Nicky Jam	Satisfacción	0.622	0.503	5	-6.724	0	0.201	0.282	0.0	0.112	0.314	136.048	256493	4
1541	2018	Metro Boomin	NOT ALL HEROES WEAR CAPES (Deluxe)	0.8	0.406	6	-8.892	0	0.268	0.636	0.0	0.109	0.274	120.999	206813	4
1542	2018	Imagine Dragons	Origins (Deluxe)	0.649	0.517	1	-7.428	0	0.0297	0.0146	1.63e-06	0.145	0.35	119.997	219440	4
1543	2018	Lauren Daigle	Look Up Child	0.427	0.299	9	-8.055	0	0.0275	0.452	0.000126	0.209	0.109	147.996	273867	3
1544	2016	Kanye West	The Life Of Pablo	0.596	0.393	8	-8.714	1	0.383	0.637	0.0	0.539	0.36	107.425	320680	4
1545	2018	Ozuna	Aura	0.768	0.82	7	-4.7	1	0.0436	0.0256	3.27e-06	0.165	0.518	94.011	244293	4
1546	2017	Khalid	American Teen	0.798	0.539	1	-6.351	1	0.0421	0.199	1.66e-05	0.165	0.394	136.949	202547	4
1547	2003	Jet	Get Born	0.613	0.953	2	-3.435	1	0.0855	0.00148	0.000582	0.152	0.537	105.046	213800	4
1548	2018	KIDS SEE GHOSTS	KIDS SEE GHOSTS	0.334	0.81	9	-4.855	0	0.0632	0.00457	0.0	0.158	0.306	151.643	206605	4
1549	2012	Lupe Fiasco	Food & Liquor II: The Great American Rap Album Pt. 1	0.517	0.811	5	-4.526	0	0.286	0.186	0.0	0.105	0.494	168.269	250320	4
1550	2004	My Chemical Romance	Three Cheers For Sweet Revenge	0.356	0.96	4	-3.487	1	0.104	0.0142	0.0	0.209	0.0857	125.921	204733	4
1551	2017	Shakira	El Dorado	0.852	0.773	8	-2.921	0	0.0776	0.187	3.05e-05	0.159	0.907	102.034	195840	4
1552	2015	Travis Scott	Rodeo (Deluxe)	0.648	0.631	4	-5.662	0	0.103	0.377	0.0	0.12	0.142	105.989	349933	4
1553	2018	Maluma	Mala Mía	0.749	0.752	6	-4.883	1	0.345	0.31	0.0	0.232	0.901	180.049	183753	4
1554	2018	Joji	BALLADS 1	0.9	0.316	9	-8.797	1	0.332	0.684	0.0771	0.0853	0.844	129.914	107077	4
1555	2017	Lil Peep	Come Over When You're Sober, Pt. 1	0.602	0.762	2	-6.149	0	0.0347	0.0498	0.00819	0.121	0.112	92.02	159987	4
1556	2005	T-Pain	Rappa Ternt Sanga	0.722	0.329	0	-11.617	0	0.108	0.088	0.0	0.081	0.166	99.991	230713	4
1557	2017	Lee Brice	Lee Brice	0.655	0.56	9	-6.857	1	0.0486	0.749	0.0	0.115	0.599	140.975	198440	4
1558	2018	Ozuna	Aura	0.528	0.486	7	-5.267	1	0.0528	0.947	1.28e-06	0.119	0.251	107.906	187653	4
1559	2018	6ix9ine	TATI	0.779	0.767	11	-5.462	0	0.258	0.00214	0.0	0.102	0.523	91.981	154565	4
1560	2018	Hunter Hayes	One Shot	0.688	0.757	1	-5.202	0	0.0612	0.0523	0.0	0.0902	0.941	120.031	150893	4
1561	2017	Taylor Swift	reputation	0.598	0.504	9	-9.874	1	0.0731	0.186	0.000221	0.34	0.252	163.954	203507	4
1562	2018	Trippie Redd	A Love Letter To You 3	0.825	0.572	6	-6.067	0	0.0864	0.0079	0.0	0.113	0.568	141.991	175954	4
1563	2018	Kane Brown	Experiment	0.709	0.392	4	-8.186	1	0.0271	0.687	0.0	0.112	0.347	106.992	186347	4
1564	2017	Khalid	American Teen	0.834	0.472	5	-7.777	0	0.0873	0.412	6.76e-05	0.0836	0.517	107.014	244747	4
1565	2018	Five Finger Death Punch	And Justice for None (Deluxe)	0.555	0.95	11	-3.948	0	0.0576	0.000172	2.83e-06	0.14	0.385	96.508	209703	4
1566	2009	Kid Cudi	Man On The Moon: The End Of Day	0.524	0.76	7	-6.577	1	0.0935	0.475	2.18e-05	0.395	0.493	86.483	235627	4
1567	2018	YoungBoy Never Broke Again	4Respect 4Freedom 4Loyalty 4WhatImportant	0.735	0.815	5	-4.55	0	0.311	0.175	0.0	0.382	0.846	167.101	115728	4
1568	2000	Eminem	The Marshall Mathers LP	0.807	0.561	11	-8.187	1	0.437	0.154	5.48e-05	0.302	0.672	107.092	264400	4
1569	2016	Fat Nick	When the Lean Runs Out	0.723	0.459	11	-10.259	1	0.239	0.00096	0.0	0.11	0.313	139.972	197143	4
1570	2010	Angus & Julia Stone	Down The Way	0.763	0.387	10	-8.643	0	0.0278	0.239	0.00747	0.13	0.273	109.957	239147	4
1571	2002	Vanessa Carlton	Be Not Nobody	0.56	0.825	11	-3.862	1	0.0379	0.323	0.0	0.161	0.268	94.931	237493	4
1572	2016	Post Malone	Stoney (Deluxe)	0.497	0.507	5	-8.075	0	0.0585	0.214	4.79e-06	0.0948	0.192	119.432	197120	4
1573	2012	Kendrick Lamar	good kid, m.A.A.d city (Deluxe)	0.487	0.729	2	-6.815	1	0.271	0.0538	4.07e-06	0.44	0.217	91.048	350120	4
1574	2010	Eminem	Recovery	0.522	0.932	11	-2.87	1	0.255	0.119	0.0	0.177	0.33	129.473	299507	4
1575	2018	Young the Giant	Mirror Master	0.593	0.697	7	-5.416	1	0.0399	0.00289	0.0257	0.14	0.428	170.0	230960	4
1576	2018	Billie Eilish	when the party's over	0.498	0.104	1	-14.08	0	0.0621	0.979	7.86e-05	0.0895	0.205	124.001	199931	3
1577	2018	Lil Baby	Harder Than Ever	0.832	0.291	5	-9.272	0	0.31	0.00503	0.0	0.0796	0.289	134.063	201085	4
1578	2018	Lauren Daigle	Look Up Child	0.306	0.243	6	-7.696	1	0.0279	0.775	0.0	0.11	0.105	92.332	215613	4
1579	2007	We The Kings	We The Kings	0.352	0.912	7	-4.253	1	0.0725	0.00197	0.0	0.193	0.351	166.795	220147	4
1580	2007	Sara Bareilles	Little Voice	0.583	0.786	2	-3.142	0	0.0301	0.0208	0.0	0.188	0.573	123.052	258827	4
1581	2018	Joji	BALLADS 1	0.388	0.52	2	-8.354	1	0.0593	0.257	0.185	0.113	0.196	84.851	127318	4
1582	2018	Michael Bublé	Love You Anymore	0.691	0.271	6	-7.583	1	0.0335	0.892	0.0	0.109	0.548	89.99	182587	4
