	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Song Popularity	Duration_ms	Time Signature
763	2000	Lil' Kim	The Notorious Kim	0.584	0.682	10	-9.597	0	0.333	0.0404	0.0	0.352	0.722	105.17	50	233053	4
764	2003	Skillet	Collide	0.351	0.944	5	-3.71	1	0.12	0.000249	0.00218	0.0678	0.428	187.736	44	252453	4
765	2003	Eagles	The Very Best Of The Eagles (Remastered)	0.572	0.358	7	-10.168	1	0.0292	0.407	0.00573	0.122	0.405	77.232	37	236664	4
766	2002	Daryle Singletary	That's Why I Sing This Way	0.659	0.555	7	-8.292	1	0.0279	0.0584	3.73e-05	0.26	0.741	82.014	36	189040	3
767	2002	Queens of the Stone Age	Songs For The Deaf	0.507	0.588	0	-4.881	1	0.0641	0.0359	0.000129	0.373	0.637	170.889	65	278707	4
768	2000	Eason Chan	打得火熱	0.346	0.349	2	-9.428	1	0.0355	0.754	1.46e-06	0.381	0.271	78.634	45	222351	4
769	2000	Nelly	Country Grammar	0.852	0.685	7	-6.581	1	0.0645	0.0658	0.0	0.0381	0.734	101.846	44	290173	4
770	2003	Hatebreed	The Rise Of Brutality	0.541	0.912	1	-3.769	1	0.0768	0.000597	0.0	0.119	0.797	159.648	36	169827	4
771	2002	Coheed and Cambria	The Second Stage Turbine Blade (Re-Issue)	0.243	0.667	2	-6.068	0	0.0498	0.000361	0.00666	0.075	0.165	52.131	43	287560	4
772	2001	Brotha Lynch Hung	The Best of Brotha Lynch Hung	0.395	0.813	1	-4.405	0	0.0796	0.00836	1.12e-05	0.352	0.275	160.215	33	274786	4
773	2002	Martin O'Donnell	Halo: Original Soundtrack	0.312	0.419	0	-14.271	1	0.0444	0.255	0.884	0.0976	0.0374	96.134	47	262160	3
774	2002	Doves	The Last Broadcast	0.499	0.975	5	-4.504	1	0.0538	8.6e-05	0.0721	0.0258	0.509	109.997	52	414080	4
775	2002	Sum 41	Does This Look Infected?	0.595	0.907	7	-4.55	1	0.145	0.00055	1.01e-05	0.551	0.657	118.008	32	152600	4
776	2002	Counting Crows	Hard Candy	0.674	0.497	2	-7.999	1	0.0295	0.545	0.0	0.156	0.222	125.612	36	228747	4
777	2002	Pedro The Lion	Control (Remastered)	0.503	0.749	7	-7.087	1	0.0358	0.00505	4.39e-06	0.173	0.683	130.04	35	206146	4
778	2000	Queens of the Stone Age	Rated R	0.238	0.968	5	-4.387	1	0.128	0.00475	0.027	0.883	0.146	92.937	37	172533	4
779	2002	Phil Collins	Testify (Deluxe Edition)	0.642	0.722	8	-8.116	1	0.042	0.233	0.000118	0.0903	0.69	91.161	45	274227	3
780	2000	Ludacris	Back For The First Time	0.867	0.84	11	-3.908	0	0.15	0.13	0.0	0.0566	0.939	151.982	36	305173	4
781	2001	Ice Cube	Greatest Hits	0.941	0.866	1	-4.596	0	0.165	0.00079	0.0	0.0508	0.886	99.979	37	259013	4
782	2003	Silverstein	When Broken Is Easily Fixed	0.493	0.659	9	-5.616	1	0.0403	0.00553	0.0	0.119	0.413	92.283	46	222800	4
783	2003	Clint Black	Super Hits	0.515	0.532	9	-8.276	1	0.0322	0.238	0.0	0.306	0.278	79.785	45	261533	4
784	2001	The Shins	Oh, Inverted World	0.585	0.309	9	-12.976	1	0.0386	0.855	0.123	0.0882	0.146	118.862	44	323907	4
785	2000	Various Artists	O Brother, Where Art Thou? (Soundtrack)	0.66	0.241	10	-12.436	1	0.0306	0.779	3.07e-06	0.12	0.807	95.804	39	214307	4
786	2002	David Bowie	Best Of Bowie	0.676	0.92	9	-7.96	1	0.0435	0.00101	8.65e-06	0.248	0.624	126.341	33	269360	4
787	2003	Luny Tunes	Mas Flow, Vol. 1	0.834	0.826	0	-7.036	1	0.067	0.127	6.33e-06	0.0924	0.6	95.016	51	183947	4
788	2003	Randy Travis	Worship & Faith	0.672	0.73	0	-7.754	1	0.0437	0.133	7.14e-06	0.234	0.629	114.205	35	179067	4
789	2003	Five For Fighting	The Battle for Everything	0.643	0.569	7	-7.459	1	0.0276	0.544	2.17e-05	0.178	0.275	120.507	60	244600	4
790	2003	Hank Locklin	RCA Country Legends	0.552	0.336	7	-10.712	1	0.0311	0.828	0.0	0.324	0.553	105.479	49	141467	4
791	2003	50 Cent	Get Rich Or Die Tryin'	0.719	0.835	4	-1.555	1	0.225	0.0225	0.00547	0.246	0.392	88.507	44	199213	4
792	2003	Various Artists	How To Lose A Guy In 10 Days: Music From The Motion Picture	0.617	0.812	4	-4.925	1	0.0347	0.0701	2.44e-05	0.0775	0.582	111.001	31	231600	4
793	2001	Joe Strummer & The Mescaleros	Global A Go-Go	0.823	0.369	11	-16.052	0	0.0386	0.649	0.0366	0.296	0.881	105.501	49	374907	4
794	2000	Los Fugitivos	Serie 32	0.751	0.552	7	-10.188	1	0.0302	0.024	3.34e-05	0.158	0.722	124.178	37	213600	4
795	2001	The White Stripes	White Blood Cells	0.286	0.806	2	-1.949	1	0.0344	0.696	0.54	0.156	0.109	83.393	33	218867	4
796	2001	Staind	Break The Cycle	0.515	0.594	1	-4.708	1	0.0262	0.00844	0.00658	0.0752	0.218	146.564	60	293133	4
797	2002	2Pac	Better Dayz	0.763	0.566	11	-6.951	1	0.185	0.0481	0.0	0.14	0.249	90.0	52	322573	4
798	2002	Shakira	Grandes Exitos	0.731	0.871	2	-5.079	1	0.0403	0.022	0.0	0.0717	0.71	116.944	57	233827	4
799	2002	Deva Premal	Embrace	0.29	0.261	9	-13.302	1	0.0311	0.765	6.45e-05	0.145	0.173	125.725	53	432000	4
800	2002	Nas	God's Son	0.61	0.634	5	-8.036	0	0.31	0.0183	0.0	0.323	0.633	81.724	38	234160	4
801	2000	The Lyndhurst Orchestra	Gladiator - Music From The Motion Picture (オリジナル・サウンドトラック)	0.0729	0.0968	6	-23.887	0	0.0378	0.902	0.918	0.117	0.0506	69.759	52	79840	4
802	2003	The Forces Of Evil	Friend Or Foe	0.396	0.912	2	-3.134	1	0.118	0.0279	0.0	0.0456	0.663	189.716	36	173160	4
803	2002	Dave Matthews Band	Busted Stuff	0.558	0.687	2	-8.634	1	0.0381	0.471	0.000829	0.0958	0.412	94.989	36	278307	4
804	2001	Los Bukis	Y Para Siempre ...	0.55	0.624	4	-12.906	1	0.102	0.157	0.0	0.421	0.45	161.009	53	211587	4
805	2003	Talking Heads	Once In A Lifetime: The Talking Heads Box (Remastered)	0.614	0.776	9	-9.88	0	0.0514	0.175	0.000213	0.0949	0.946	127.671	34	154893	4
806	2003	David Banner	Mississippi: The Album	0.844	0.846	7	-5.167	1	0.176	0.00487	0.0	0.0784	0.91	144.079	53	254707	4
807	2003	Kenny G	Ultimate Kenny G	0.549	0.501	0	-6.059	1	0.0232	0.107	0.0	0.0794	0.302	96.907	41	241067	4
808	2003	Jefferson Starship	Platinum & Gold Collection	0.567	0.88	2	-7.454	1	0.0401	0.234	0.0194	0.641	0.785	117.303	33	252573	4
809	2002	N.E.R.D	In Search Of...	0.71	0.748	4	-5.523	0	0.071	0.284	3.54e-05	0.0972	0.928	79.96	34	288624	1
810	2003	The White Stripes	Elephant	0.405	0.721	0	-8.232	1	0.1	0.659	0.0	0.113	0.359	94.677	47	166467	4
811	2001	Alien Ant Farm	Anthology	0.468	0.943	0	-3.882	1	0.117	6.26e-05	0.0015	0.151	0.308	164.916	37	196133	4
812	2003	Traffic	20th Century Masters: The Millennium Collection: The Best Of Traffic	0.26	0.778	2	-8.536	1	0.104	0.19	0.0108	0.171	0.799	166.182	44	338520	4
813	2001	Jorge Drexler	Sea	0.404	0.607	9	-10.381	1	0.0451	0.327	0.03	0.155	0.576	149.604	57	184547	3
814	2001	Lil Jon & The East Side Boyz	Put Yo Hood Up	0.676	0.746	1	-6.442	1	0.402	0.00386	0.0	0.142	0.705	160.068	38	301093	4
815	2002	Culture Club	Culture Club	0.731	0.594	4	-6.285	0	0.0345	0.0563	0.0	0.13	0.336	100.676	50	263493	4
816	2001	Alicia Keys	Songs In A Minor	0.54	0.787	8	-8.58	0	0.162	0.0702	0.00149	0.225	0.344	145.955	39	268907	4
817	2001	P.O.D.	Satellite (U.S. Version WEA Distribution)	0.546	0.947	0	-5.148	1	0.0767	0.000267	0.0211	0.16	0.477	97.814	42	255227	4
818	2002	David Bowie	Best Of Bowie	0.543	0.752	0	-9.986	1	0.101	0.0224	0.0	0.0683	0.904	168.122	42	194640	4
819	2003	Christopher O'Riley	True Love Waits (Christopher O'Riley Plays Radiohead)	0.284	0.0132	9	-25.829	1	0.0354	0.994	0.922	0.0836	0.0992	75.383	40	294973	4
820	2002	Ashanti	Ashanti	0.477	0.728	0	-5.71	1	0.0831	0.358	0.0	0.11	0.69	89.209	71	227387	4
821	2000	The Lyndhurst Orchestra	Gladiator - Music From The Motion Picture (オリジナル・サウンドトラック)	0.184	0.077	5	-28.891	1	0.0393	0.677	0.929	0.118	0.0359	93.899	36	129907	3
822	2001	Various Artists	Disney's Greatest Volume 1	0.317	0.105	5	-18.159	0	0.0349	0.767	2.05e-06	0.15	0.192	86.4	46	165493	3
823	2001	ScubaZ	The Vanishing American Family	0.513	0.598	10	-11.337	0	0.028	0.0481	0.834	0.299	0.339	103.008	42	254000	4
824	2001	Immortal Technique	Revolutionary Vol. 1	0.842	0.838	1	-6.972	1	0.139	0.132	1.11e-05	0.091	0.741	98.103	35	373493	4
825	2000	Pepe Tovar Y Los Chacales	Sentimiento	0.75	0.673	7	-7.484	1	0.0321	0.0102	0.000137	0.236	0.583	115.054	39	209493	4
826	2002	Trapt	Trapt	0.682	0.863	11	-4.278	0	0.0506	0.00296	0.0	0.0952	0.425	113.416	36	256307	4
827	2000	Explosions In The Sky	How Strange, Innocence	0.311	0.449	9	-13.768	1	0.0371	0.653	0.785	0.11	0.237	86.26	37	325960	4
828	2001	Various Artists	Seussical	0.382	0.272	0	-12.698	1	0.0373	0.708	0.0	0.262	0.277	70.464	36	289200	4
829	2000	Whitney Houston	Whitney The Greatest Hits	0.488	0.647	5	-7.63	0	0.0343	0.487	0.0	0.374	0.255	150.916	41	234933	4
830	2001	Marco Antonio Solís	Más De Mi Alma	0.286	0.465	7	-4.215	0	0.0312	0.44	0.000916	0.141	0.266	175.86	51	257400	4
831	2003	Ana Bárbara	Te Atraparé Bandido	0.807	0.848	8	-5.288	1	0.085	0.139	0.0	0.115	0.943	96.038	57	179773	4
832	2000	Steve Chou	Transfer	0.501	0.511	7	-9.836	0	0.0291	0.122	0.0	0.279	0.113	78.045	51	344200	4
833	2003	Jesús Adrián Romero	Colección Adoración	0.568	0.67	6	-8.744	1	0.0654	0.566	0.000316	0.976	0.3	127.911	49	342613	4
834	2001	Saves The Day	Stay What You Are	0.557	0.614	0	-6.545	1	0.0488	0.102	0.0	0.109	0.765	149.887	34	165000	4
835	2003	Various Artists	Grease (Deluxe Edition)	0.81	0.446	9	-8.882	1	0.0526	0.255	0.0	0.0895	0.845	109.65	40	204347	4
836	2000	Nevermore	Dead Heart In a Dead World	0.437	0.891	8	-4.159	1	0.0326	0.000324	8.46e-05	0.0539	0.444	133.814	42	261987	4
837	2001	Immortal Technique	Revolutionary Vol. 1	0.711	0.889	7	-3.499	1	0.342	0.263	0.0	0.142	0.329	88.697	41	189293	4
838	2002	Santana	Shaman	0.532	0.643	7	-7.039	0	0.0638	0.103	0.0	0.123	0.208	171.922	42	268827	4
839	2000	Timmy and The Lords Of The Underworld	Timmy and The Lords Of The Underworld	0.489	0.793	8	-2.774	1	0.182	0.00607	0.0	0.0585	0.508	146.935	31	140827	4
840	2001	blink-182	Take Off Your Pants And Jacket	0.558	0.898	9	-4.392	1	0.0348	0.000908	0.00111	0.535	0.539	152.123	40	219847	4
841	2002	Our Lady Peace	Gravity	0.443	0.895	1	-5.058	0	0.0986	0.000255	0.0	0.0842	0.171	76.145	40	273627	4
842	2001	The White Stripes	White Blood Cells	0.355	0.939	0	-3.166	1	0.21	0.452	0.000113	0.238	0.283	178.995	36	123267	4
843	2001	Pete Rock	Petestrumentals - 10th Anniversary Expanded & Limited Edition	0.667	0.444	7	-7.873	1	0.0992	0.0223	0.912	0.0765	0.47	180.898	36	311333	4
844	2001	Celso Piña y su Ronda Bogotá	Barrio Bravo	0.81	0.508	9	-9.062	1	0.0455	0.44	0.0	0.111	0.31	88.089	60	213133	4
845	2000	Morcheeba	Fragments Of Freedom	0.61	0.807	5	-4.997	1	0.0305	0.0769	2.64e-06	0.376	0.689	112.031	54	214720	4
846	2002	The Used	The Used (U.S. Version)	0.356	0.88	5	-4.661	1	0.0406	0.000516	0.0	0.111	0.281	164.145	39	217640	3
847	2003	Various Artists	Lord Of The Rings 3-The Return Of The King (U.S. Version-Jewelcase)	0.0607	0.261	9	-17.513	0	0.0422	0.922	0.941	0.669	0.0315	43.741	41	155467	4
848	2003	A Perfect Circle	Thirteenth Step	0.607	0.566	6	-8.526	0	0.0288	0.018	0.223	0.101	0.205	123.945	47	308067	1
849	2002	Pimpinela	Personalidad	0.4	0.777	10	-6.964	0	0.0563	0.791	0.0	0.109	0.644	155.411	35	156533	4
850	2002	Daryl Hall & John Oates	VH1 Music First: Behind The Music - The Daryl Hall & John Oates Collection	0.583	0.525	5	-10.754	1	0.117	0.394	0.0	0.0575	0.798	166.722	38	144333	4
851	2001	Conjunto Primavera	Ansia De Amar	0.595	0.545	3	-6.012	1	0.0286	0.0943	3.3e-06	0.147	0.493	73.411	40	233627	4
852	2002	Kinky	Kinky	0.687	0.761	1	-8.172	1	0.0496	0.327	0.0843	0.111	0.785	105.992	41	260800	4
853	2003	Finley Quaye	Much More Than Much Love	0.621	0.429	9	-7.614	1	0.028	0.0279	0.0104	0.0872	0.179	111.129	35	255107	4
854	2003	Mitch Hedberg	Mitch All Together	0.498	0.917	3	-10.434	1	0.947	0.768	0.0	0.864	0.256	78.283	44	66787	4
855	2001	Tha Eastsidaz	Duces 'N Trayz: The Old Fashioned Way	0.889	0.713	1	-4.845	1	0.228	0.0181	0.0	0.0715	0.436	102.028	42	298493	4
856	2002	Ronan Keating	Destination	0.564	0.472	10	-6.152	1	0.0287	0.316	0.0	0.108	0.286	79.138	50	214307	4
857	2002	Sum 41	Does This Look Infected?	0.356	0.929	8	-5.464	0	0.0904	0.00014	0.00674	0.359	0.694	173.413	56	198493	4
858	2001	Los Del Rio	Alegria Y Cosabuena	0.737	0.93	1	-6.083	1	0.0534	0.237	1.57e-06	0.0911	0.965	103.191	64	253107	4
859	2002	Run–D.M.C.	Greatest Hits	0.957	0.754	11	-11.545	0	0.143	0.000985	0.0	0.067	0.961	127.861	51	183627	4
860	2001	Megadeth	The World Needs a Hero	0.371	0.696	7	-5.516	0	0.0294	0.00236	3.12e-06	0.0857	0.209	75.723	49	268707	4
861	2001	D12	Devils Night	0.64	0.857	9	-3.799	1	0.461	0.0878	0.0	0.0461	0.665	194.005	43	291573	4
862	2000	Lee Williams & The Spiritual QC's	Good Time	0.595	0.765	11	-6.862	1	0.166	0.161	0.0	0.252	0.745	105.35	31	470600	4
863	2001	Daft Punk	Discovery	0.624	0.911	7	-7.482	1	0.0524	0.328	0.861	0.0727	0.135	122.902	57	212547	4
864	2001	Afroman	The Good Times	0.927	0.368	9	-7.875	1	0.393	0.322	0.0	0.168	0.55	99.051	69	328667	4
865	2001	Creed	Weathered	0.347	0.576	7	-4.701	1	0.0322	0.00645	0.0	0.342	0.139	137.622	58	272867	4
866	2002	System Of A Down	Steal This Album!	0.406	0.96	0	-3.612	1	0.115	1.33e-05	0.87	0.182	0.727	188.74	45	46333	4
867	2002	Original Broadway Cast of Hairspray	Hairspray (Original Broadway Cast Recording)	0.694	0.754	8	-5.011	1	0.0979	0.375	7.5e-05	0.215	0.648	133.063	39	220427	4
868	2001	George Shearing	The Shearing Piano	0.427	0.0982	8	-24.721	1	0.0451	0.994	0.955	0.138	0.195	109.256	51	195267	4
869	2002	The Red Army Choir	The Best Of The Red Army Choir	0.3	0.481	7	-11.544	0	0.0676	0.861	0.395	0.0757	0.15	136.435	33	267787	5
870	2002	The Black Keys	The Big Come Up	0.432	0.617	0	-3.125	0	0.049	0.53	0.00553	0.122	0.873	98.322	47	128893	4
871	2000	Lil Jon	We Still Crunk!	0.738	0.857	7	-7.385	1	0.098	0.00884	1.41e-05	0.316	0.927	150.024	35	308898	4
872	2003	Hans Zimmer	The Last Samurai: Original Motion Picture Score	0.151	0.121	7	-21.785	0	0.0367	0.819	0.67	0.134	0.0612	104.617	48	400773	4
873	2002	Paul Wall	Get Ya Mind Correct (Chopped & Screwed)	0.84	0.593	2	-7.755	1	0.376	0.0614	0.0	0.41	0.714	122.164	34	313720	4
874	2002	The Used	The Used (U.S. Version)	0.378	0.943	9	-4.692	1	0.205	0.00585	0.0	0.357	0.244	174.849	43	200333	4
875	2000	Son By Four	Son By 4	0.56	0.544	0	-10.171	1	0.0465	0.342	0.0	0.203	0.347	149.695	60	210187	4
876	2003	Various Artists	Kill Bill Vol. 1 Original Soundtrack (PA Version)	0.637	0.626	11	-7.332	1	0.102	0.0246	0.00608	0.295	0.655	93.447	45	181293	4
877	2000	Matchbox Twenty	Mad Season	0.449	0.682	7	-7.075	1	0.037	0.438	4.92e-05	0.175	0.472	144.038	36	269467	4
878	2003	Conjunto Rio Grande	De Mentes	0.664	0.837	8	-5.287	1	0.0459	0.397	0.0	0.116	0.961	115.42	46	164326	3
879	2002	Coal Chamber	Dark Days	0.485	0.944	1	-4.079	0	0.0556	0.000224	4.89e-06	0.146	0.278	89.262	43	212813	4
880	2002	Sean Paul	Dutty Rock	0.757	0.78	1	-5.038	1	0.319	0.0811	0.0	0.113	0.59	97.917	60	232507	4
881	2000	Phish	Farmhouse	0.489	0.941	2	-7.549	1	0.0474	0.00459	0.356	0.537	0.877	127.324	33	405840	3
882	2003	Sophie B. Hawkins	The Best Of Sophie B. Hawkins	0.563	0.806	2	-6.826	1	0.0496	0.281	1.49e-05	0.363	0.42	95.188	52	323400	4
883	2002	Coldplay	A Rush Of Blood To The Head	0.612	0.557	9	-5.757	1	0.0289	0.175	7.65e-05	0.0359	0.242	126.533	63	297307	4
884	2003	DMX	Grand Champ	0.817	0.794	1	-3.203	1	0.149	0.166	0.0	0.181	0.607	94.199	44	262133	4
885	2002	Will Smith	Greatest Hits	0.668	0.735	7	-7.747	1	0.0615	0.0138	0.0	0.879	0.441	95.109	47	269573	4
886	2003	Ludacris	Chicken - N - Beer	0.745	0.841	6	-4.774	1	0.357	0.358	0.0	0.111	0.767	97.909	58	213760	4
887	2000	Renée Fleming	Renée Fleming	0.232	0.142	8	-23.275	1	0.0573	0.976	0.384	0.463	0.0786	77.954	45	172867	3
888	2000	John Prine	Souvenirs	0.673	0.503	9	-9.55	1	0.0355	0.652	0.0	0.197	0.672	99.178	35	172533	4
889	2002	Craig David	Slicker Than Your Average	0.405	0.589	6	-7.51	0	0.0586	0.252	0.0	0.661	0.808	83.373	55	287227	4
890	2003	Los Inquietos Del Norte	De Sangre Traficantes	0.523	0.571	2	-2.581	1	0.0348	0.121	0.0	0.255	0.299	103.953	44	243347	3
891	2003	Original Motion Picture Soundtrack	The Fighting Temptations (Music From The Motion Picture)	0.779	0.703	7	-5.511	1	0.0513	0.222	0.000726	0.0335	0.796	97.402	42	232507	4
892	2002	Dixie Chicks	Home	0.436	0.115	9	-13.627	1	0.0316	0.829	0.000165	0.112	0.14	181.959	47	282390	3
893	2001	*NSYNC	Celebrity	0.686	0.677	8	-9.049	0	0.0393	0.303	0.0	0.275	0.962	129.995	32	259507	4
894	2003	Lamb of God	As The Palaces Burn	0.195	0.958	7	-4.391	1	0.194	5.19e-05	0.128	0.371	0.11	198.151	37	234267	3
895	2000	Whitney Houston	Whitney The Greatest Hits	0.676	0.575	1	-6.307	0	0.0362	0.513	0.0	0.116	0.272	117.946	38	298107	4
896	2001	Mest	Destination Unknown (PA Version)	0.62	0.872	0	-5.351	1	0.0456	0.00138	2.76e-05	0.272	0.695	92.525	43	167427	4
897	2002	Norah Jones	Come Away With Me	0.732	0.198	5	-11.775	1	0.028	0.883	1.1e-05	0.0659	0.618	88.174	74	186147	4
898	2000	Westlife	Coast To Coast	0.504	0.535	11	-6.183	1	0.0276	0.0879	0.0	0.239	0.326	137.019	53	230400	4
899	2003	No Doubt	The Singles Collection	0.597	0.762	11	-4.431	1	0.0302	0.00368	0.00117	0.325	0.794	126.325	57	225867	4
900	2000	Mudvayne	L.D. 50	0.623	0.983	11	-3.548	0	0.151	9.62e-05	0.0617	0.261	0.271	134.975	60	162293	4
901	2002	Bob Marley & The Wailers	Legend (Deluxe Edition)	0.781	0.478	9	-10.54	1	0.0855	0.0109	1.01e-06	0.0399	0.643	73.962	63	180533	4
902	2001	Jimmy Ruffin	20th Century Masters: The Millennium Collection: Best of Jimmy Ruffin	0.654	0.546	2	-9.017	0	0.0242	0.683	0.0	0.243	0.704	97.514	35	181760	4
903	2000	Three 6 Mafia	When The Smoke Clears	0.944	0.839	11	-4.141	1	0.108	0.00919	0.0	0.0921	0.892	136.019	54	261973	4
904	2003	Dierks Bentley	Dierks Bentley	0.551	0.825	5	-6.24	0	0.044	0.152	6.2e-06	0.0999	0.933	164.857	63	260827	4
905	2001	Yiruma	Love Scene (Yiruma Piano Solo)	0.458	0.17	9	-19.632	1	0.0514	0.995	0.912	0.0796	0.2	165.18	42	294507	4
906	2003	AFI	Sing The Sorrow	0.343	0.846	3	-4.498	0	0.0421	0.0027	9.66e-06	0.301	0.403	87.814	52	250707	4
907	2003	The Spill Canvas	Sunsets & Car Crashes	0.538	0.467	6	-7.93	0	0.0406	0.493	0.0	0.0753	0.434	80.184	37	358040	1
908	2003	Johnny Cash	Unearthed	0.515	0.433	2	-10.164	1	0.0335	0.837	8.82e-05	0.0991	0.69	72.262	41	169707	4
909	2003	Elis Regina	The Essential	0.605	0.662	10	-6.993	1	0.0924	0.432	0.0	0.116	0.953	93.771	56	162360	4
910	2003	Jolin Tsai	看我72變	0.747	0.855	0	-2.6	0	0.0288	0.186	2.61e-06	0.0885	0.6	101.996	45	226533	4
911	2003	The Offspring	Splinter	0.635	0.885	8	-5.06	1	0.0338	0.0438	0.0	0.106	0.973	146.393	51	204240	4
912	2003	Kid Rock	Kid Rock	0.536	0.785	7	-4.857	1	0.0337	0.000676	0.00329	0.101	0.356	128.773	42	270107	4
913	2001	Various Artists	Disney's Greatest Volume 1	0.67	0.225	0	-16.555	1	0.0503	0.679	0.0	0.0853	0.741	134.871	60	163667	4
914	2001	Project Pat	Mista Don't Play: Everythangs Workin'	0.848	0.864	2	-5.259	1	0.0988	0.0778	8.98e-05	0.312	0.565	139.019	32	269493	4
915	2002	George Jones	20th Century Masters: The Millennium Collection: Best Of George Jones	0.679	0.511	7	-12.621	1	0.0246	0.143	0.0	0.385	0.729	93.946	34	209040	4
916	2003	Metric	Old World Underground, Where Are You Now?	0.521	0.844	5	-6.8	0	0.0315	5.16e-05	0.0104	0.325	0.666	138.443	39	205533	4
917	2002	Sparta	Wiretap Scars	0.523	0.798	4	-3.801	1	0.0332	0.00404	6.52e-06	0.178	0.791	107.674	37	184613	3
918	2001	Muse	Origin Of Symmetry	0.331	0.972	7	-4.603	1	0.0889	3.99e-05	0.00379	0.0852	0.174	158.089	36	206750	4
919	2003	Alan Jackson	Greatest Hits Volume II	0.561	0.313	2	-10.624	1	0.029	0.711	0.000306	0.248	0.276	125.522	42	270600	4
920	2003	The Allman Brothers Band	Hittin' the Note	0.448	0.42	7	-11.181	1	0.0459	0.536	0.000134	0.0813	0.619	88.86	42	372560	4
921	2002	SR-71	Tomorrow	0.418	0.925	5	-5.293	0	0.0696	0.000181	0.0	0.107	0.569	174.756	44	219627	4
922	2002	Los Razos	Corazón de Perico	0.531	0.456	9	-4.335	1	0.027	0.421	0.0	0.233	0.519	79.697	34	201693	4
923	2001	Various Artists	Christmas Cookies	0.656	0.542	0	-11.205	1	0.155	0.424	1.47e-06	0.0981	0.84	181.084	45	198293	4
924	2000	The Black Crowes	Greatest Hits 1990-1999: A Tribute To A Work In Progress...	0.404	0.972	8	-4.295	1	0.0539	0.00143	3.57e-06	0.083	0.338	160.531	33	322933	4
925	2002	Stevie Ray Vaughan	The Essential Stevie Ray Vaughan And Double Trouble	0.481	0.88	8	-7.519	1	0.0453	0.0142	0.0417	0.0961	0.747	111.871	47	187533	4
926	2003	Café Tacvba	Cuatro Caminos	0.588	0.72	9	-6.197	0	0.027	0.0124	0.017	0.27	0.466	149.974	73	267600	4
927	2000	The Offspring	Conspiracy Of One	0.497	0.969	4	-4.245	1	0.0487	7.22e-05	0.0	0.246	0.6	105.563	65	202573	4
928	2003	Original Broadway Cast of Avenue Q	Avenue Q (Original Broadway Cast Recording)	0.497	0.136	7	-10.015	1	0.04	0.884	0.000454	0.114	0.236	129.628	45	159947	4
929	2003	ZZ Top	Mescalero	0.498	0.971	5	-4.332	1	0.064	0.0231	0.00449	0.244	0.803	169.908	39	229667	4
930	2003	Various Artists	The Lord Of The Rings - The Return Of The King - The Complete Recordings (Limited Edition)	0.107	0.0102	2	-32.462	0	0.0505	0.977	0.994	0.0951	0.0321	80.901	38	136320	4
931	2003	Simon & Garfunkel	The Essential Simon & Garfunkel	0.424	0.397	6	-12.424	1	0.029	0.183	2.98e-05	0.122	0.534	106.549	39	186400	4
932	2003	Baby Bash	Tha Smokin' Nephew	0.818	0.572	0	-6.919	1	0.0785	0.341	0.0	0.133	0.839	99.027	39	198893	4
933	2002	Bob Marley & The Wailers	Legend	0.812	0.638	6	-8.116	0	0.0613	0.0219	0.161	0.0856	0.905	135.165	41	412027	4
934	2003	A Perfect Circle	Thirteenth Step	0.787	0.0742	1	-26.53	1	0.104	0.0982	0.162	0.284	0.162	125.017	42	121960	4
935	2003	Riley Lee	Music For Zen Meditation	0.217	0.0445	9	-24.446	1	0.0349	0.994	0.775	0.0844	0.0795	69.432	38	213067	3
936	2003	Fall Out Boy	Take This To Your Grave	0.628	0.886	2	-3.805	1	0.0608	0.000706	0.0	0.275	0.72	135.45	61	191373	4
937	2000	Billy Stewart	20th Century Masters: The Millennium Collection: Best Of Billy Stewart	0.665	0.793	7	-6.739	0	0.0458	0.702	0.000345	0.11	0.801	113.311	36	254867	4
938	2001	Maxwell	Now	0.673	0.456	4	-10.079	0	0.0384	0.12	0.00373	0.0794	0.32	83.08	37	191587	4
939	2000	Various Artists	O Brother, Where Art Thou? (Soundtrack)	0.487	0.0214	8	-17.567	1	0.123	0.956	0.0	0.179	0.486	79.357	39	199600	3
940	2000	The Beatles	1 (Remastered)	0.49	0.715	7	-5.549	1	0.0476	0.386	0.0	0.311	0.866	130.726	73	145747	4
941	2002	Norah Jones	Come Away With Me	0.547	0.0579	9	-15.964	1	0.0416	0.838	1.46e-06	0.0976	0.371	79.633	50	162240	4
942	2000	Wheatus	Wheatus	0.624	0.854	4	-3.891	1	0.0513	0.34	0.00013	0.17	0.604	94.651	49	241667	4
943	2001	Project Pat	Mista Don't Play: Everythangs Workin'	0.885	0.642	2	-6.493	1	0.284	0.0527	0.0	0.101	0.655	158.076	37	234173	4
944	2000	3 Doors Down	The Better Life	0.582	0.893	9	-6.034	0	0.0309	0.000914	1.83e-06	0.207	0.806	135.029	43	194093	4
945	2003	Grateful Dead	The Very Best Of Grateful Dead	0.729	0.425	7	-10.207	1	0.0668	0.564	5.46e-05	0.22	0.863	136.642	47	282773	4
946	2002	2Pac	Better Dayz	0.763	0.566	11	-6.951	1	0.185	0.0481	0.0	0.14	0.249	90.0	52	322573	4
947	2001	The Shins	Oh, Inverted World	0.669	0.389	0	-11.547	1	0.0306	0.605	0.16	0.0905	0.649	130.015	70	231173	4
