,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
3296,2000,Keb' Mo',Gimme What You Got,0.766,0.535,7,-8.645,1,0.083,0.242,0.00413,0.0818,0.747,180.208,24,56,251000,4
3297,2009,Kompulsor,Around the World (La La La La) - Single Edit,0.569,0.998,9,-4.018,0,0.0706,0.0393,1.13e-06,0.421,0.557,139.984,35,36,224223,4
3298,2004,The Bangles,I'll Set You Free,0.61,0.748,2,-6.817,1,0.0275,0.0927,0.0,0.327,0.593,117.901,29,65,286267,4
3299,2011,Whitesnake,Forevermore,0.346,0.487,6,-7.321,0,0.0311,0.0131,0.0132,0.084,0.237,143.834,42,67,446707,4
3300,2016,Jason Aldean,When the Lights Go Out,0.516,0.869,10,-3.569,0,0.0584,0.122,2.35e-06,0.0802,0.582,137.924,50,78,205813,4
3301,2010,Dave Barnes,Meet Me At The Mistletoe,0.641,0.281,9,-10.975,1,0.0429,0.442,0.0,0.429,0.312,113.875,31,52,163653,4
3302,2013,The Assemblie,Stray,0.536,0.196,2,-18.368,1,0.033,0.834,4.41e-05,0.0909,0.131,111.811,47,34,299464,4
3303,2002,Scarface,The Fix,0.5,0.403,5,-13.767,1,0.0379,0.124,0.421,0.566,0.632,78.545,19,61,57973,4
3304,2014,Various Artists,Tomorrow,0.312,0.693,2,-7.097,1,0.0326,0.000412,0.00018,0.105,0.519,144.883,53,8,267440,4
3305,2001,Green Velvet,La La Land - Original Mix,0.816,0.603,9,-5.285,1,0.046,0.00109,0.0142,0.0391,0.965,127.603,36,59,320441,4
3306,2005,Kamelot,Nothing Ever Dies,0.215,0.92,11,-6.994,1,0.123,2.45e-05,0.0066,0.318,0.484,146.007,32,57,285773,4
3307,2008,Paul Kelly,Dumb Things,0.423,0.89,0,-5.06,1,0.0811,0.008,0.000268,0.0829,0.812,153.484,26,60,150333,4
3308,2010,Phaeleh,Afterglow,0.516,0.309,5,-10.866,0,0.0414,0.103,0.346,0.0985,0.0735,140.004,40,48,283320,4
3309,2004,REO Speedwagon,Don't Let Him Go,0.509,0.949,7,-6.713,1,0.0558,0.195,0.0094,0.131,0.709,105.576,24,66,225640,4
3310,2013,Various Artists,The About Time Theme,0.497,0.212,0,-13.375,1,0.0314,0.931,0.82,0.114,0.0795,93.03,34,8,142533,4
3311,2006,Olga Tanon,El Frio De Tu Adios,0.746,0.816,7,-5.145,1,0.0414,0.208,0.0,0.0522,0.595,146.902,38,59,254453,4
3312,2010,Doctor P,Sweet Shop,0.592,0.886,7,-5.657,0,0.032,0.00487,0.062,0.306,0.106,139.913,34,50,275056,4
3313,2003,Don Moen,Celebrate Jesus,0.412,0.937,0,-4.491,1,0.104,0.0614,0.0,0.936,0.679,154.828,37,59,230120,4
3314,2006,Grupo Karo's,Amor Carnal,0.653,0.425,7,-13.853,0,0.0966,0.00315,0.00202,0.312,0.787,169.836,36,39,237080,4
3315,2006,The Black Keys,Give Your Heart Away,0.351,0.747,9,-7.063,1,0.0435,0.641,0.000966,0.141,0.645,77.829,40,74,206493,4
3316,2016,Russ,Waste My Time,0.777,0.713,11,-7.378,0,0.226,0.419,0.0,0.0973,0.2,142.068,56,84,195265,4
3317,2017,"Tyler, The Creator",Foreword,0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025,66,82,194080,4
3318,2001,Rosana,Pa ti no estoy,0.728,0.635,1,-6.663,0,0.0518,0.425,0.0,0.244,0.745,141.943,52,62,251133,4
3319,2011,Jamie Woon,Night Air,0.836,0.53,3,-11.44,0,0.156,0.539,0.0306,0.097,0.518,110.017,50,53,322400,4
3320,2009,Jim Gaffigan,Escalators,0.554,0.943,10,-6.475,1,0.951,0.806,0.0,0.825,0.176,83.095,34,60,195467,4
3321,2007,"Héctor ""El Father""",Hola Bebe,0.748,0.726,3,-8.113,0,0.109,0.48,0.0,0.81,0.665,95.984,47,0,227853,4
3322,2015,Mariah Carey,I'll Be There (feat. Trey Lorenz),0.216,0.544,5,-8.132,1,0.0431,0.663,0.0,0.882,0.301,75.017,45,84,264240,4
3323,2014,Young Money,Trophies,0.741,0.699,1,-7.467,1,0.441,0.158,0.0,0.137,0.268,143.936,70,65,188320,4
3324,2007,Ryan Bingham,Ghost Of Travelin' Jones,0.588,0.686,2,-9.145,1,0.0284,0.00492,0.000463,0.15,0.532,127.316,31,56,249360,4
3325,2004,Mr. Lil One,They Call Him Lil One,0.772,0.553,7,-4.76,1,0.038,0.0208,0.000716,0.355,0.903,86.958,38,42,268467,4
3326,2013,Drake,0 To 100 / The Catch Up,0.617,0.699,11,-4.051,0,0.385,0.762,0.0,0.301,0.529,179.496,46,100,275227,4
3327,2008,Jeezy,Vacation,0.696,0.722,11,-6.429,0,0.107,0.0694,0.0,0.249,0.887,147.983,42,75,226587,4
3328,2016,Bruno Mars,24K Magic,0.818,0.803,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,79,90,225983,4
3329,2001,Andrew W.K.,I Love NYC,0.623,0.93,11,-3.46,1,0.0431,0.0024,3.31e-06,0.536,0.911,142.549,31,58,191200,4
3330,2007,Alison Krauss,The Scarlet Tide,0.374,0.0564,11,-16.825,1,0.0458,0.972,0.0,0.111,0.406,81.302,30,62,176147,4
3331,2009,Phish,Ocelot,0.633,0.63,1,-7.807,0,0.0337,0.0198,1.07e-05,0.235,0.713,145.125,34,60,215440,4
3332,2014,Rodney Carrington,Reasons to Call in Sick,0.555,0.949,6,-11.514,1,0.946,0.597,0.0,0.953,0.184,71.538,38,51,76560,3
3333,2015,Phora,Before It's over Pt. 2,0.634,0.65,0,-6.523,1,0.329,0.766,0.0,0.1,0.331,81.988,38,72,299964,4
3334,2002,Various Artists,Alcoba Azul,0.463,0.239,5,-11.639,0,0.0342,0.913,0.00416,0.118,0.324,113.568,37,8,96893,1
3335,2014,Hendersin,All I Got,0.827,0.944,2,-5.916,1,0.262,0.236,0.0,0.177,0.663,81.0,53,48,195603,4
3336,2007,"Right Away, Great Captain!",Like Lions Do,0.744,0.0345,2,-22.075,0,0.0621,0.892,0.0,0.122,0.171,118.071,27,41,242463,4
3337,2002,Los Tigres Del Norte,Mi Soldado,0.842,0.632,9,-6.631,1,0.0373,0.233,4.22e-06,0.209,0.97,107.025,23,72,206093,4
3338,2003,Fountains Of Wayne,Hey Julie,0.739,0.554,7,-5.668,1,0.0363,0.391,0.0,0.0786,0.978,137.013,48,61,156933,4
3339,2016,Porches,Mood,0.736,0.468,4,-7.035,1,0.0294,0.53,0.00184,0.094,0.642,97.484,49,52,148360,3
3340,2010,Jeezy,All White Everything,0.665,0.466,1,-3.295,1,0.0416,0.0709,0.0,0.591,0.0396,139.977,29,75,257773,4
3341,2000,Various Artists,Unto Zion,0.608,0.5,8,-8.233,1,0.349,0.365,0.0,0.0953,0.595,137.848,29,8,201707,4
3342,2008,René González,Yo Sé Que Estás Aquí,0.557,0.41,7,-10.129,1,0.0326,0.385,0.0,0.0577,0.294,133.986,44,44,309107,4
3343,2001,Snow Patrol,Ask Me How I Am,0.663,0.739,9,-9.6,0,0.0433,0.0106,0.575,0.107,0.929,118.456,22,74,154773,4
3344,2007,Euge Groove,Religify,0.759,0.693,0,-5.678,1,0.0277,0.172,0.818,0.104,0.674,98.996,34,49,276132,4
3345,2017,WEAVER,Kuchizuke Diamond,0.55,0.722,7,-5.459,1,0.0393,0.0767,0.0,0.4,0.763,164.051,51,63,233144,4
3346,2003,Julieta Venegas,Andar Conmigo,0.77,0.585,0,-8.06,1,0.0285,0.3,0.0,0.116,0.912,116.994,67,71,193373,4
3347,2007,U.S.D.A.,Focus,0.658,0.773,11,-5.318,1,0.284,0.0112,0.0,0.111,0.304,175.097,26,38,222267,4
3348,2016,Fais,Hey,0.725,0.573,6,-6.586,0,0.0429,0.164,9.76e-05,0.115,0.411,128.075,62,55,215625,4
3349,2003,The Avett Brothers,Me And God,0.532,0.69,0,-7.698,1,0.0272,0.0899,0.00257,0.164,0.851,135.652,41,67,260627,4
3350,2016,Berner,Niice,0.739,0.455,11,-10.699,1,0.0769,0.111,0.259,0.0935,0.381,120.034,48,64,352250,4
3351,2012,Los Telez,Intentalo Tu,0.783,0.566,2,-6.422,1,0.105,0.233,0.000181,0.0546,0.829,77.015,34,51,212693,4
3352,2006,Loretta Lynn,They Don't Make 'Em Like My Daddy Anymore - Single Version,0.797,0.382,9,-12.249,1,0.0323,0.651,0.0,0.0784,0.873,105.653,27,56,136880,4
3353,2004,Cardenales Del Exito,El Negrito Fullero,0.626,0.953,0,-4.968,1,0.0438,0.669,4.59e-05,0.12,0.964,170.743,35,44,191320,3
3354,2012,Us The Duo,Near Or Far,0.52,0.315,9,-10.34,1,0.0278,0.81,0.0,0.0993,0.526,80.131,42,61,219307,4
3355,2001,Elefante,Beatriz,0.632,0.3,0,-12.419,1,0.0376,0.203,0.0,0.0745,0.167,76.984,41,69,276893,4
3356,2016,OneRepublic,Human,0.594,0.914,5,-6.646,0,0.294,0.134,2.68e-06,0.108,0.343,140.038,46,83,220933,4
3357,2002,India.Arie,Headed In The Right Direction,0.881,0.579,10,-8.602,0,0.0333,0.0411,6.47e-05,0.0661,0.859,118.973,26,60,209293,4
3358,2001,Enigma,The Cross Of Changes,0.14,0.202,2,-20.191,1,0.0313,0.703,0.19,0.099,0.108,73.86,29,62,135333,3
3359,2005,Danny Elfman,Summer Fields,0.152,0.133,11,-19.83,1,0.0399,0.982,0.929,0.103,0.0359,136.99,35,67,244120,4
3360,2015,Enya,The Loxian Gate,0.4,0.399,2,-12.192,1,0.0279,0.744,0.989,0.0938,0.312,76.72,45,75,214880,4
3361,2011,Prof,Gampo,0.855,0.559,6,-7.568,0,0.13,0.258,0.0,0.264,0.523,95.994,38,69,238400,4
3362,2017,Gideon,Cursed,0.65,0.979,6,-3.778,1,0.07,0.00214,0.0,0.834,0.473,120.077,46,49,182786,4
3363,2008,A Day To Remember,Intro '05,0.228,0.286,7,-20.616,1,0.0405,0.196,0.853,0.107,0.0332,136.306,29,72,35133,4
3364,2004,Grupo Tentacion,Aroma de Mujer,0.805,0.772,2,-3.081,1,0.0307,0.0599,6.66e-06,0.366,0.766,116.386,25,44,219400,4
3365,2000,Mudvayne,1000 Mile Journey,0.32,0.933,8,-4.805,1,0.0941,0.000641,0.0042,0.644,0.228,145.632,16,62,357307,4
3366,2006,The Black Keys,Strange Desire,0.419,0.494,7,-9.918,1,0.0429,0.689,0.0328,0.11,0.313,129.075,35,74,260480,4
3367,2012,Los Alegres Del Barranco,El Caballero,0.701,0.534,2,-7.127,1,0.0799,0.264,0.00535,0.0546,0.893,113.693,43,60,218640,4
3368,2004,Fabolous,Into You (feat. Tamia) - Rolling Stone Version,0.688,0.653,7,-4.685,0,0.0986,0.462,0.0,0.127,0.427,90.879,30,72,297947,4
3369,2000,Reflection Eternal,Memories Live,0.657,0.727,10,-7.4,0,0.348,0.546,0.0,0.667,0.78,89.335,43,42,238573,4
3370,2005,WWE,My Time (Triple H),0.532,0.908,11,-5.337,0,0.0885,0.00603,0.143,0.413,0.529,82.477,31,67,185680,4
3371,2001,Howard Shore,The Sword That Was Broken,0.168,0.0305,7,-25.644,0,0.0421,0.93,0.89,0.0832,0.0295,114.252,29,69,214013,1
3372,2009,Jason Aldean,Love Was Easy,0.538,0.684,2,-3.891,0,0.0287,0.0885,3.13e-06,0.125,0.681,144.933,39,78,214680,4
3373,2010,Monica,Here I Am,0.635,0.563,1,-6.194,0,0.0456,0.0973,0.0,0.124,0.363,127.188,32,64,223760,4
3374,2000,Billy Joel,"New York State of Mind - Live December 31, 1999 At Madison Square Garden, New York, NY",0.37,0.648,0,-8.66,1,0.0884,0.266,0.000104,0.985,0.25,118.775,25,77,509000,4
3375,2000,The Jazz Steppers,Full Circle,0.732,0.425,1,-15.4,1,0.0954,0.314,0.92,0.202,0.668,90.974,24,16,323400,4
3376,2016,Childish Gambino,California,0.878,0.436,3,-11.184,1,0.558,0.306,0.0,0.112,0.861,148.94,59,82,165267,4
3377,2003,Camarosmith,It's Alright,0.181,0.984,9,-4.756,1,0.1,1.98e-05,0.00128,0.317,0.462,180.436,28,16,176293,4
3378,2009,Paramore,All I Wanted,0.494,0.723,6,-4.559,0,0.0441,0.0192,0.0322,0.134,0.152,144.036,57,79,225787,4
3379,2013,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act II No. 13, Danses des cygnes: Act II By a Lake: No. 13. Dances of the swans: III. Tempo di valse",0.122,0.0181,9,-28.598,1,0.038,0.919,0.592,0.103,0.285,173.223,43,70,110333,3
3380,2007,Vashti Bunyan,17 Pink Sugar Elephants,0.596,0.197,4,-17.63,0,0.044,0.968,0.0,0.137,0.561,111.45,25,47,168987,4
3381,2003,Linkin Park,From The Inside,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,55,86,173933,3
3382,2010,The Steeldrivers,Can You Run,0.589,0.645,9,-5.465,1,0.0291,0.66,8.95e-05,0.222,0.483,97.961,50,59,297120,4
3383,2001,Alfa 7,Cuando Te Volvere A Ver,0.748,0.577,9,-6.534,1,0.0468,0.468,0.0,0.355,0.904,110.034,22,45,147487,3
3384,2016,Max Frost,Adderall,0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,62,61,218025,4
3385,2007,"Right Away, Great Captain!","Right Away, Great Captain!",0.449,0.0421,9,-19.295,1,0.049,0.67,0.0,0.094,0.27,111.965,29,41,320134,3
3386,2014,Teyana Taylor,Dreams,0.734,0.46,5,-8.958,0,0.122,0.223,0.0119,0.0954,0.256,106.057,38,67,202813,4
3387,2004,John Frusciante,Cut-Out,0.378,0.769,9,-3.366,1,0.0285,0.369,1.54e-05,0.374,0.215,94.015,33,57,213293,4
3388,2013,James Blunt,Heart To Heart,0.625,0.753,9,-6.057,1,0.0362,0.344,0.000519,0.0709,0.851,160.0,34,77,209000,4
3389,2005,Patrulla 81,Soy Celoso,0.646,0.788,9,-3.706,1,0.0384,0.386,2.13e-06,0.343,0.961,139.471,34,52,159640,3
3390,2005,Black Rebel Motorcycle Club,Restless Sinner,0.381,0.281,2,-12.363,0,0.036,0.75,0.0,0.222,0.298,120.485,28,60,191987,4
3391,2013,Cherub,Do I (Where We Are),0.697,0.737,11,-7.859,0,0.0818,0.689,0.00032,0.0996,0.177,119.996,36,58,377387,4
3392,2003,Viktor Vaughn,A Modern Day Mugging,0.841,0.673,1,-8.004,1,0.297,0.0952,0.0,0.208,0.773,96.016,33,47,163787,4
3393,2005,Fred Mollin,Lavender Blue (Dilly Dilly) - Instrumental,0.495,0.132,0,-18.555,1,0.0308,0.979,0.867,0.0998,0.228,110.893,41,57,197520,4
3394,2010,Joey Montana,La Melodía,0.701,0.836,9,-5.35,1,0.0284,0.226,2.76e-06,0.293,0.76,116.998,53,68,219147,4
3395,2014,Steven Lee Olsen,Raised by a Good Time,0.583,0.859,2,-4.495,1,0.0402,0.0579,0.0,0.11,0.607,142.071,46,41,192987,4
3396,2009,Breaking Benjamin,You Fight Me,0.475,0.87,0,-4.128,0,0.0458,0.000154,0.00745,0.102,0.4,142.943,27,75,190840,4
3397,2005,Foo Fighters,Razor,0.542,0.272,2,-12.909,1,0.0349,0.94,0.00669,0.11,0.203,125.465,43,80,293173,4
3398,2013,Attila,Rageaholics,0.421,0.953,1,-3.585,1,0.0817,0.000131,0.00324,0.129,0.506,175.056,34,57,180013,5
3399,2010,Various Artists,(Don't Fear) The Reaper,0.297,0.927,8,-4.072,0,0.105,0.000633,2.78e-06,0.114,0.373,152.754,39,8,259973,4
3400,2016,Sturgill Simpson,Brace For Impact (Live A Little),0.616,0.706,0,-6.846,1,0.0233,0.00969,0.313,0.111,0.655,89.998,53,60,349267,4
3401,2008,Sascha Funke,Mango,0.67,0.548,5,-11.342,0,0.0571,0.000724,0.918,0.0857,0.438,124.996,47,40,420920,4
3402,2003,Kraftwerk,Prologue - 2009 Remastered Version,0.187,0.0382,0,-24.467,0,0.0396,0.989,0.986,0.148,0.211,141.933,32,57,31613,3
3403,2005,Tropical Panamá,La Pollera Colora,0.719,0.877,2,-6.177,1,0.0489,0.311,0.000178,0.344,0.721,91.137,35,50,162693,4
3404,2000,Jurassic 5,The Influence,0.859,0.855,1,-5.226,1,0.282,0.338,0.0,0.797,0.639,99.03,33,57,236293,4
3405,2007,The Agonist,Business Suits and Combat Boots,0.357,0.871,2,-6.033,0,0.0912,0.00408,0.00168,0.345,0.339,123.529,33,44,327747,4
3406,2012,Coldplay,Hurts Like Heaven - Live,0.398,0.918,10,-6.944,1,0.0531,0.000429,0.0386,0.944,0.103,89.992,44,89,256333,4
3407,2016,Chris Bandi,Man Enough Now,0.591,0.577,2,-6.107,1,0.0331,0.0159,0.0,0.162,0.502,156.107,62,51,185474,4
3408,2000,Evan And Jaron,Crazy for This Girl,0.457,0.926,0,-5.461,1,0.038,0.000487,5.69e-05,0.0949,0.41,93.964,54,45,202027,4
3409,2016,Shane & Shane,O Come to the Altar (Live),0.253,0.579,0,-7.195,1,0.0317,0.0861,1.59e-06,0.285,0.161,140.011,54,65,352655,3
3410,2016,Chevelle,Door to Door Cannibals,0.496,0.825,7,-4.445,1,0.0631,5e-05,0.759,0.0379,0.582,147.158,49,67,275600,4
3411,2007,James Blunt,Give Me Some Love,0.64,0.558,6,-7.964,1,0.0321,0.13,8.39e-06,0.11,0.197,92.611,48,77,216933,4
3412,2014,Gorgon City,Elevate,0.38,0.801,4,-7.915,0,0.0406,0.00207,0.521,0.271,0.402,121.922,36,66,221721,4
3413,2014,Carrie Underwood,Cowboy Casanova,0.598,0.82,5,-2.469,1,0.0566,0.0284,0.0,0.119,0.55,119.975,48,75,236973,4
3414,2003,Nappy Roots,Roun' the Globe,0.813,0.78,5,-4.899,1,0.043,0.0581,4.97e-06,0.088,0.453,108.982,25,52,243533,4
3415,2015,Phora,Unspoken,0.418,0.443,2,-10.12,0,0.163,0.947,0.0,0.141,0.461,80.137,44,72,270815,4
3416,2006,Fireflight,You Decide,0.453,0.884,5,-5.343,0,0.0569,7.36e-05,1.82e-05,0.0489,0.296,83.937,30,50,191107,4
3417,2007,Chuck Ragan,The Boat,0.498,0.802,1,-4.698,0,0.0272,0.358,1.76e-06,0.108,0.63,146.014,39,45,200520,4
3418,2005,Wax Tailor,Hypnosis Theme,0.676,0.724,0,-6.74,1,0.0784,0.0111,0.142,0.783,0.57,144.037,36,56,293493,4
3419,2007,Rockabye Baby!,Blank Page,0.474,0.0668,9,-18.433,0,0.0631,0.911,0.856,0.0785,0.0433,116.038,26,64,266280,4
3420,2012,Rapsody,Good Good Love (feat. BJ The Chicago Kid),0.635,0.647,4,-8.957,0,0.315,0.0467,0.0,0.213,0.745,75.923,47,61,361832,4
3421,2004,Ray LaMontagne,How Come,0.691,0.55,0,-11.646,1,0.0315,0.275,8.43e-06,0.275,0.705,143.219,39,69,272867,4
3422,2014,Lake Street Dive,Wedding Band,0.733,0.53,4,-10.337,0,0.389,0.67,0.00169,0.119,0.883,152.137,40,64,81455,4
3423,2004,Madeleine Peyroux,Don't Wait Too Long,0.723,0.35,2,-10.615,1,0.111,0.834,0.00753,0.103,0.309,105.606,46,63,189680,4
3424,2009,Alejandro Fernandez,Estuve,0.612,0.39,2,-9.218,1,0.0328,0.822,0.00123,0.45,0.771,128.892,57,79,195907,4
3425,2002,The Cars,Dangerous Type,0.653,0.661,9,-7.852,0,0.0286,0.0455,0.00482,0.0825,0.833,121.246,27,67,270893,4
3426,2007,Dave Matthews Band,"Cornbread - Live At Piedmont Park, Atlanta, GA - September 2007",0.468,0.953,7,-3.759,1,0.0556,0.204,2.41e-05,0.88,0.82,107.758,24,70,306373,4
3427,2012,Reykon,Tal Como Eres,0.702,0.634,10,-6.391,0,0.0807,0.299,0.0,0.143,0.863,159.892,44,70,222000,4
3428,2004,Guy,Groove Me,0.799,0.87,1,-6.227,1,0.0966,0.0592,0.0,0.793,0.765,107.962,30,71,270533,4
3429,2007,Stevie Wonder,So What The Fuss,0.775,0.677,5,-7.342,0,0.206,0.184,0.0,0.0675,0.918,87.949,24,78,305587,4
3430,2003,Raphael,Desde aquel día,0.462,0.342,7,-7.18,0,0.0283,0.743,0.0,0.109,0.306,106.694,25,58,176493,3
3431,2013,Plantrae,Enter the Seed,0.547,0.744,1,-7.42,0,0.0358,0.116,0.0611,0.316,0.311,164.449,36,36,526058,4
3432,2008,Christopher West,When I Say I Do,0.523,0.122,10,-17.915,1,0.0489,0.992,0.905,0.106,0.136,108.432,30,45,232893,4
3433,2009,Arctic Monkeys,Crying Lightning,0.498,0.885,4,-4.423,0,0.0461,0.0148,0.00041,0.239,0.67,106.719,53,85,224827,4
3434,2008,Mischa Daniels,Another Place - Radio Edit,0.671,0.799,6,-5.346,0,0.0519,0.0235,0.00404,0.352,0.312,127.965,35,40,216573,4
3435,2006,Lauren Hoffman,Broken,0.787,0.197,11,-12.985,0,0.0413,0.402,0.0605,0.122,0.492,74.789,29,19,225600,4
3436,2010,Alan Jackson,I'd Love You All Over Again,0.589,0.343,9,-8.231,1,0.0235,0.0918,2.61e-05,0.172,0.344,85.557,34,73,190347,3
3437,2011,Olly Murs,Troublemaker (feat. Flo Rida),0.761,0.856,0,-3.65,0,0.0731,0.02,0.0,0.149,0.967,106.009,59,74,185200,4
3438,2003,Mika Nakashima,Yuki No Hana,0.498,0.292,11,-7.204,1,0.0284,0.736,0.0,0.145,0.149,71.844,41,53,338853,4
3439,2011,Ricky Martin,Más,0.673,0.841,4,-6.096,0,0.0483,0.0143,0.0,0.0829,0.593,123.983,46,75,249240,4
3440,2011,Snow Patrol,Lifening,0.568,0.338,9,-9.392,1,0.0285,0.831,1.23e-05,0.27,0.173,94.974,31,74,233080,4
3441,2011,Mannheim Steamroller,Angels We Have Heard On High,0.363,0.911,0,-6.609,1,0.0355,0.239,0.386,0.0563,0.696,150.029,28,56,244067,4
3442,2001,Cormega,Fallen Soldiers,0.742,0.625,10,-3.963,1,0.189,0.0807,0.0,0.124,0.421,90.175,33,46,219307,4
3443,2010,Soulcrate Music,Sleep Awake,0.677,0.678,6,-9.416,1,0.188,0.00498,0.197,0.305,0.498,92.037,29,31,276347,4
3444,2010,"Tito ""El Bambino""",Fans,0.817,0.788,5,-6.18,1,0.15,0.239,0.0,0.223,0.8,91.995,38,0,208235,4
3445,2005,Reik,Que Vida La Mia,0.752,0.787,9,-4.555,1,0.0381,0.0511,0.0,0.2,0.824,98.001,48,83,170899,4
3446,2014,Remmy Valenzuela,De Alumno A Maestro,0.724,0.879,5,-1.424,1,0.0535,0.461,0.0,0.34,0.952,113.654,41,68,259080,3
3447,2003,Fruit Bats,The Little Acorn,0.631,0.474,2,-7.334,1,0.0253,0.27,0.0134,0.0917,0.0554,117.474,24,56,386173,4
3448,2013,Granger Smith,Country Boy Love (feat. Earl Dibbles Jr.),0.588,0.795,7,-5.267,1,0.0815,0.187,0.0,0.101,0.725,79.933,45,64,212907,4
3449,2009,Matt Redman,You Alone Can Rescue,0.342,0.568,11,-6.97,1,0.0283,0.0187,1.23e-05,0.0984,0.188,75.979,39,62,288213,4
3450,2005,Sean Price,Peep My Words,0.473,0.778,5,-6.84,1,0.391,0.3,0.000216,0.379,0.599,113.311,32,53,151333,5
3451,2009,Townes Van Zandt,Hunger Child Blues,0.527,0.792,6,-6.832,0,0.0407,0.00745,0.000115,0.0944,0.527,101.916,28,57,195173,4
3452,2008,Makano,Te Amo,0.654,0.69,1,-7.464,1,0.0621,0.0949,0.0,0.345,0.612,91.991,48,52,227067,4
3453,2007,Johnny Cash,"Sunday Morning Coming Down - Live At The Paramount Theatre, NJ/1990",0.554,0.5,9,-9.835,1,0.051,0.668,6.38e-05,0.882,0.548,82.489,33,78,282800,4
3454,2010,T.I.,Everything On Me,0.512,0.881,6,-2.854,0,0.0362,0.000271,1.19e-06,0.198,0.443,171.516,31,80,264507,4
3455,2013,Falling In Reverse,Game Over,0.702,0.721,5,-3.024,1,0.13,0.0209,0.0,0.0571,0.783,106.029,54,68,188526,4
3456,2012,Banda Carnaval,Lo Que Pienso De Ti,0.599,0.561,0,-3.081,1,0.0341,0.142,1.42e-06,0.0744,0.789,139.671,40,63,214667,3
3457,2002,Gene Autry,Yankee Doodle Boy,0.836,0.427,10,-10.686,1,0.0905,0.848,0.0,0.504,0.977,119.651,20,60,68560,4
3458,2013,Pesado,Mi Primer Amor,0.609,0.762,9,-5.561,1,0.0908,0.34,0.0,0.111,0.774,153.871,49,67,212867,4
3459,2014,James Bay,Let It Go,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,47,77,260533,4
3460,2006,Slayer,Catalyst,0.492,0.998,8,-1.533,1,0.123,5.66e-05,0.338,0.325,0.163,101.982,35,68,187400,4
3461,2013,Girls Names,Hypnotic Regression,0.438,0.759,0,-7.257,1,0.0309,0.000339,0.875,0.069,0.649,157.111,40,34,228621,4
3462,2000,Patty Loveless,I'm That Kind Of Girl,0.706,0.771,8,-8.759,1,0.0257,0.00823,0.000153,0.103,0.862,133.958,28,53,185800,4
3463,2000,Shyne,The Life,0.598,0.71,11,-5.947,0,0.263,0.209,0.00525,0.164,0.567,79.853,31,50,316907,4
3464,2011,Korn,Alone I Break,0.613,0.696,1,-5.961,1,0.0454,0.00232,0.142,0.0975,0.744,159.929,33,74,256560,4
3465,2013,Julianna Barwick,One Half,0.145,0.438,1,-14.213,1,0.0576,0.971,0.634,0.156,0.0382,139.664,39,47,221053,5
3466,2002,David Bowie,A Better Future,0.483,0.914,8,-5.314,1,0.0548,0.00225,0.252,0.32,0.746,168.54,28,82,250893,4
3467,2006,James Taylor,Baby It's Cold Outside,0.781,0.471,2,-9.462,1,0.0423,0.464,0.0,0.101,0.468,100.979,39,70,257680,4
3468,2005,The Black Dahlia Murder,Flies,0.446,0.991,0,-4.755,1,0.1,1.97e-05,0.00138,0.0706,0.0484,105.195,30,53,206867,3
3469,2016,Miranda Lambert,Runnin' Just in Case,0.42,0.498,7,-9.091,1,0.0298,0.346,0.0647,0.112,0.107,92.97,45,70,273480,4
3470,2004,Various Artists,The Long Spring,0.291,0.399,7,-14.896,1,0.0288,0.339,0.858,0.0971,0.0384,108.447,42,8,334027,4
3471,2003,Casting Crowns,Here I Go Again,0.515,0.575,10,-6.317,1,0.031,0.164,0.0,0.305,0.249,136.063,35,68,285133,3
3472,2001,Jeffrey Foucault,Thistledown Tears,0.542,0.12,5,-13.755,1,0.0372,0.922,4.16e-05,0.0967,0.133,79.915,22,48,313120,4
3473,2000,Kirk Whalum,Now 'Til Forever,0.543,0.653,2,-10.006,1,0.0393,0.476,0.66,0.134,0.592,170.721,37,47,276907,4
3474,2007,Various Artists,Santa Claus Is Comin' to Town,0.625,0.594,2,-7.5,1,0.049,0.366,1.39e-05,0.164,0.666,144.763,23,8,143093,4
3475,2006,My Chemical Romance,Cancer,0.457,0.515,4,-4.31,1,0.0261,0.358,0.0,0.278,0.222,74.984,63,77,142973,4
3476,2004,Fish Leong,接受,0.562,0.546,5,-8.167,1,0.0276,0.229,0.0,0.157,0.211,119.968,34,56,279934,4
3477,2015,King Los,War,0.658,0.616,0,-5.706,1,0.232,0.35,0.0,0.123,0.338,159.952,40,47,300187,4
3478,2008,Brett Dennen,Make You Crazy,0.633,0.886,5,-3.626,1,0.043,0.0153,0.0,0.0946,0.97,166.088,33,61,216947,4
3479,2000,Nevermore,The River Dragon Has Come,0.48,0.987,3,-4.275,0,0.0613,0.000221,0.00275,0.0716,0.293,139.858,40,44,305893,4
